1,2,3,4,5,6,7,8,9
0.55,0.35,0.36,0.29,0.5,0,0.51,0.22,0
0.537465414,0.342688158,0.365222744,0.293133646,0.5,0,0.511044549,0.22,0
0.513349076,0.380542437,0.347783025,0.271674538,0.5,0,0.503891513,0.22,0
0.530961555,0.337307703,0.38221152,0.274134629,0.5,0,0.519519223,0.22,0
0.54,0.55,0.34,0.31,0.5,0,0.54,0.22,0
0.51,0.63,0.3,0.35,0.5,0,0.53,0.27,0
0.58,0.53,0.33,0.26,0.5,0,0.51,0.22,0
0.51,0.51,0.32,0.27,0.5,0,0.54,0.22,0
0.52,0.65,0.36,0.37,0.5,0,0.52,0.34,0
0.45,0.57,0.38,0.28,0.5,0,0.53,0.31,0
0.46,0.61,0.38,0.35,0.5,0,0.49,0.22,0
0.47,0.61,0.32,0.27,0.5,0,0.5,0.3,0
0.477932612,0.616346089,0.326346089,0.285865223,0.5,0,0.503173045,0.306346089,0
0.520787724,0.601232736,0.314383632,0.335616368,0.5,0,0.533595908,0.25202046,0
0.45184859,0.573697181,0.374454229,0.279075705,0.5,0,0.527227114,0.309075705,0
0.484304841,0.552847579,0.354271369,0.237118949,0.5,0,0.564304841,0.232814108,0
0.521318911,0.55,0.343736218,0.280110257,0.5,0,0.551208654,0.22,0
0.516181782,0.666181782,0.347896125,0.406181782,0.5,0,0.530129844,0.260129844,0
0.513163816,0.514218421,0.322109211,0.274218421,0.5,0,0.54,0.22,0
0.566497718,0.566862184,0.320728933,0.314817767,0.5,0,0.542408883,0.22,0
0.46330072,0.61220048,0.37889976,0.345048919,0.5,0,0.4872494,0.22,0
0.473413097,0.612730478,0.322730478,0.276826195,0.5,0,0.501365239,0.302730478,0
0.512257651,0.634515301,0.313545904,0.354515301,0.5,0,0.527742349,0.285803555,0
0.456793943,0.583587886,0.359618171,0.276603028,0.5,0,0.519809085,0.306603028,0
0.491653285,0.627322628,0.337322628,0.313306569,0.5,0,0.508661314,0.317322628,0
0.472363838,0.618242558,0.375878721,0.331454244,0.5,0,0.479696802,0.22,0
0.453323969,0.583295877,0.38,0.303267785,0.5,0,0.516704123,0.280084277,0
0.468066337,0.618066337,0.375390664,0.358066337,0.5,0,0.49576167,0.22576167,0
0.526618916,0.58568289,0.322158555,0.327841445,0.5,0,0.535539639,0.242301806,0
0.473829809,0.623829809,0.372097252,0.363829809,0.5,0,0.499878435,0.229878435,0
0.495911791,0.630729433,0.340729433,0.264817642,0.5,0,0.468905851,0.258541134,0
0.515663511,0.517551348,0.323775674,0.277551348,0.5,0,0.54,0.22,0
0.35,0.56,0.36,0.3,0.5,0,0.53,0.25,0
0.35,0.53,0.35,0.33,0.5,0,0.5,0.32,0
0.37,0.55,0.29,0.32,0.5,0,0.51,0.22,0
0.317963598,0.512831141,0.327168859,0.275397369,0.5,0,0.51,0.22,0
0.365366924,0.606100771,0.344633076,0.261582691,0.5,0,0.514633076,0.226949615,0
0.371127211,0.562112721,0.364225442,0.295774558,0.5,0,0.53,0.262676327,0
0.352254537,0.523800022,0.351690903,0.33394544,0.5,0,0.499436366,0.328454515,0
0.35,0.530639977,0.350213326,0.329360023,0.5,0,0.500639977,0.31850672,0
0.35302995,0.53302995,0.34091015,0.328485025,0.5,0,0.501514975,0.30485025,0
0.359093488,0.539093488,0.322719535,0.325453256,0.5,0,0.504546744,0.274532559,0
0.350245094,0.560428914,0.360306367,0.29981618,0.5,0,0.529754906,0.24981618,0
0.366605412,0.546605412,0.300183764,0.321697294,0.5,0,0.508302706,0.23697294,0
0.358084802,0.584254407,0.351915198,0.279787994,0.5,0,0.521915198,0.237872796,0
0.59,0.48,0.41,0.53,0.5,0,0.48,0.56,0
0.589423061,0.478701886,0.40971153,0.529134591,0.5,0,0.48028847,0.563894341,0
0.580553077,0.458744423,0.405276539,0.515829616,0.5,0,0.484723461,0.62376673,0
0.46,0.42,0.6,0.21,0.5,0,0.4,0.22,0
0.430227472,0.400151648,0.586767765,0.200075824,0.5,0,0.426464469,0.233232235,0
0.5,0.5,0.54,0.16,0.5,0,0.49,0.22,0
0.511407055,0.5,0.534296473,0.125778836,0.5,0,0.484296473,0.22,0
0.506195026,0.5,0.536902487,0.141414923,0.5,0,0.486902487,0.22,0
0.50054455,0.497821799,0.537277248,0.162722752,0.5,0,0.493267302,0.22,0
0.504415044,0.496467965,0.533818939,0.159116991,0.5,0,0.488233983,0.22,0
0.74,0.72,0.5,0.28,0.5,0,0.5,0.27,0
0.74,0.72,0.5,0.28,0.5,0,0.49,0.27,0
0.74,0.74,0.51,0.27,0.5,0,0.5,0.22,0
0.739780535,0.719912214,0.5,0.280087786,0.5,0,0.500175572,0.269780535,0
0.745127685,0.736581544,0.504872315,0.268290772,0.5,0,0.501709228,0.22,0
0.74747862,0.74,0.507008552,0.278974344,0.5,0,0.497008552,0.22,0
0.734855141,0.745144859,0.51257243,0.266141355,0.5,0,0.49742757,0.22,0
0.742726553,0.745453107,0.529085874,0.256367233,0.5,0,0.497273447,0.22,0
0.728034579,0.751965421,0.515982711,0.261025934,0.5,0,0.494017289,0.22,0
0.748181747,0.72,0.494545502,0.274545502,0.5,0,0.495454498,0.256363755,0
0.73126375,0.733011,0.50825275,0.27524175,0.5,0,0.506989,0.22,0
0.756657054,0.72,0.488895297,0.268895297,0.5,0,0.501104703,0.242238243,0
0.74,0.725156792,0.502578396,0.277421604,0.5,0,0.492578396,0.257108019,0
0.74,0.733122946,0.506561473,0.273438527,0.5,0,0.496561473,0.237192635,0
0.763639951,0.72,0.484240032,0.264240032,0.5,0,0.507879984,0.230600081,0
0.725436022,0.741845967,0.510922983,0.265436022,0.5,0,0.486359006,0.251795028,0
0.746371851,0.750619752,0.524867653,0.261504198,0.5,0,0.495752099,0.22,0
0.400478275,0.397224654,0.436268104,0.206507242,0.5,0,0.473731896,0.249282588,0
0.404254,0.401629667,0.433121666,0.205248667,0.5,0,0.476878334,0.243618999,0
0.69,0.61,0.38,0.27,0.5,0,0.52,0.22,0
0.71,0.56,0.39,0.27,0.5,0,0.52,0.22,0
0.72,0.56,0.4,0.26,0.5,0,0.51,0.26,0
0.7,0.57,0.34,0.19,0.5,0,0.53,0.27,0
0.67,0.57,0.36,0.19,0.5,0,0.56,0.22,0
0.63,0.61,0.41,0.22,0.5,0,0.51,0.22,0
0.67,0.61,0.39,0.24,0.5,0,0.51,0.22,0
0.67,0.595583133,0.37918735,0.221978916,0.5,0,0.528021084,0.22,0
0.722292225,0.584861483,0.347430742,0.160277034,0.5,0,0.537430742,0.232846292,0
0.665618765,0.61,0.39,0.253143706,0.5,0,0.523143706,0.233143706,0
0.700618987,0.569690507,0.34185696,0.192166453,0.5,0,0.529381013,0.269690507,0
0.715054149,0.580036099,0.34501805,0.169927802,0.5,0,0.53501805,0.244909752,0
0.703322535,0.572215023,0.341107512,0.185569954,0.5,0,0.531107512,0.264462442,0
0.709122562,0.563918292,0.361285979,0.180877438,0.5,0,0.508714021,0.254795729,0
0.706891481,0.624478412,0.377586931,0.257934657,0.5,0,0.524826137,0.22,0
0.725279064,0.588426355,0.350786823,0.153147291,0.5,0,0.541573645,0.22,0
0.671633589,0.57,0.35891094,0.19,0.5,0,0.558366411,0.222722649,0
0.71814472,0.56092764,0.394434161,0.253506522,0.5,0,0.51185528,0.26092764,0
0.723515687,0.585677125,0.347838562,0.158645751,0.5,0,0.537838562,0.230807189,0
0.674776592,0.622542509,0.355223408,0.175670225,0.5,0,0.588659551,0.22,0
0.704566024,0.56679247,0.39,0.265924518,0.5,0,0.518641506,0.22,0
0.63,0.625707278,0.413926819,0.204292722,0.5,0,0.521780458,0.239634097,0
0.698133913,0.553205219,0.347464347,0.182535653,0.5,0,0.533732174,0.260669566,0
0.709222712,0.561943219,0.389611356,0.27,0.5,0,0.52,0.22,0
0.71,0.601502851,0.405563569,0.275187856,0.5,0,0.473309292,0.22,0
0.725356323,0.64030542,0.374949097,0.244745484,0.5,0,0.530101807,0.22,0
0.63,0.628137795,0.414534449,0.201862205,0.5,0,0.523603346,0.242672243,0
0.690184302,0.57,0.346543799,0.19,0.5,0,0.539815698,0.253640503,0
0.715145388,0.552718081,0.403640959,0.261213653,0.5,0,0.522136531,0.255145388,0
0.67744377,0.568139058,0.365582827,0.204887539,0.5,0,0.55255623,0.22,0
0.668002118,0.61,0.390998941,0.251668432,0.5,0,0.516333686,0.22,0
0.717120792,0.56,0.38050561,0.291362377,0.5,0,0.517626403,0.227120792,0
0.714043576,0.551065363,0.404467318,0.261489106,0.5,0,0.524891061,0.254043576,0
0.634080054,0.605919946,0.404899933,0.21693996,0.5,0,0.515100067,0.22,0
0.660026685,0.61,0.394986658,0.235013342,0.5,0,0.51,0.22,0
0.36,0.37,0.33,0.14,0.5,0,0.57,0.31,0
0.4,0.39,0.33,0.17,0.5,0,0.51,0.31,0
0.366564119,0.373282059,0.33,0.144923089,0.5,0,0.560153822,0.31,0
0.340800852,0.365200213,0.334799787,0.163998935,0.5,0,0.560400426,0.286001065,0
0.394811048,0.387405524,0.33,0.166108286,0.5,0,0.517783429,0.31,0
0.361652351,0.369586912,0.329586912,0.140826176,0.5,0,0.567521473,0.308347649,0
0.377828831,0.378914415,0.33,0.153371623,0.5,0,0.543256754,0.31,0
0.343509964,0.34691395,0.333298007,0.156490036,0.5,0,0.563403986,0.306701993,0
0.36,0.356679081,0.346651148,0.14333023,0.5,0,0.563339541,0.326651148,0
0.393356821,0.409929537,0.343286358,0.176643179,0.5,0,0.51332159,0.30667841,0
0.539120403,0.4648534,0.4851466,0.190586398,0.5,0,0.535439799,0.239413602,0
0.558169796,0.468028299,0.481971701,0.177886803,0.5,0,0.525915102,0.252113197,0
0.65,0.62,0.26,0.33,0.5,0,0.55,0.22,0
0.612258405,0.665289914,0.290193276,0.284710086,0.5,0,0.55,0.22,0
0.634772911,0.638272507,0.272181671,0.311727493,0.5,0,0.55,0.22,0
0.58,0.76,0.4,0.37,0.5,0,0.54,0.3,0
0.53,0.68,0.34,0.42,0.5,0,0.54,0.27,0
0.559211668,0.765470614,0.394529386,0.360152895,0.5,0,0.536717632,0.316411841,0
0.559093058,0.726548893,0.37491167,0.390906942,0.5,0,0.54,0.287455835,0
0.528740639,0.676221917,0.342518722,0.413703194,0.5,0,0.537481278,0.278815528,0
0.532592583,0.684148132,0.343111099,0.417407417,0.5,0,0.54,0.27155555,0
0.514698233,0.777184676,0.382815324,0.339067584,0.5,0,0.529689195,0.351554027,0
0.532939081,0.673721648,0.368626054,0.37,0.5,0,0.524313027,0.331373946,0
0.561087199,0.724876226,0.372981713,0.364596343,0.5,0,0.537298171,0.291894514,0
0.532119729,0.672219502,0.368079819,0.37,0.5,0,0.52403991,0.331920181,0
0.530682355,0.669584317,0.36712157,0.37,0.5,0,0.523560785,0.33287843,0
0.8,0.79,0.43,0.25,0.5,0,0.52,0.22,0
0.806211377,0.786894312,0.44863413,0.243788623,0.5,0,0.50136587,0.22,0
0.801970723,0.789014638,0.435912169,0.248029277,0.5,0,0.514087831,0.22,0
0.39,0.37,0.33,0.23,0.5,0,0.53,0.26,0
0.39,0.37,0.33,0.23,0.5,0,0.52,0.26,0
0.39,0.37,0.33,0.23,0.5,0,0.524846241,0.26,0
0.39,0.365296064,0.33,0.23,0.5,0,0.522944096,0.255296064,0
0.372535023,0.380478986,0.319521014,0.23,0.5,0,0.516507005,0.246028018,0
0.383190615,0.359785923,0.326595308,0.226595308,0.5,0,0.540214077,0.246381231,0
0.384656323,0.373206206,0.326793794,0.23,0.5,0,0.518931265,0.255725059,0
0.392421003,0.367578997,0.327578997,0.213052976,0.5,0,0.517578997,0.262421003,0
0.81,0.85,0.47,0.37,0.5,0,0.56,0.22,0
0.81,0.9,0.39,0.41,0.5,0,0.53,0.22,0
0.81,0.88403771,0.382018855,0.405439346,0.5,0,0.527719673,0.22,0
0.81,0.876177156,0.428116551,0.390941725,0.5,0,0.544293707,0.22,0
0.53,0.68,0.42,0.19,0.5,0,0.53,0.22,0
0.55,0.72,0.35,0.26,0.5,0,0.49,0.22,0
0.551129749,0.719096201,0.348870251,0.26022595,0.5,0,0.491355699,0.22,0
0.493011596,0.670752899,0.406129348,0.153011596,0.5,0,0.534623551,0.22,0
0.560042506,0.711965995,0.339957494,0.262008501,0.5,0,0.502051007,0.22,0
0.543210323,0.706420646,0.373763869,0.236236131,0.5,0,0.503579354,0.22,0
0.537844162,0.732155838,0.358103892,0.211376648,0.5,0,0.477844162,0.22,0
0.553239279,0.724319038,0.355398798,0.271877356,0.5,0,0.495398798,0.228638077,0
0.523377513,0.726357408,0.386887565,0.156887565,0.5,0,0.483642592,0.22,0
0.537559139,0.695118279,0.393543012,0.216456988,0.5,0,0.514881721,0.22,0
0.208988914,0.585018477,0.474531411,0.288501848,0.5,0,0.51,0.22,0
0.218886574,0.570321097,0.462226851,0.281905754,0.5,0,0.504603836,0.230792328,0
0.263167257,0.583155398,0.441043893,0.29421115,0.5,0,0.518422301,0.232633451,0
0.49,0.49,0.4,0.2,0.5,0,0.48,0.26,0
0.468674133,0.495331467,0.4159944,0.178674133,0.5,0,0.501325867,0.270662933,0
0.488957925,0.49,0.405210374,0.203126224,0.5,0,0.483126224,0.255831701,0
0.49,0.4929259,0.3970741,0.196342625,0.5,0,0.4829259,0.260731475,0
0.8,0.69,0.53,0.33,0.5,0,0.51,0.22,0
0.813212861,0.701010717,0.525595713,0.345415004,0.5,0,0.518808574,0.22,0
0.776216685,0.701891657,0.518108343,0.310180571,0.5,0,0.502072228,0.239819429,0
0.8,0.684876736,0.523168982,0.326584491,0.5,0,0.51,0.22,0
0.781855686,0.699072157,0.520927843,0.314879738,0.5,0,0.503951895,0.235120262,0
0.819723423,0.69,0.537172154,0.351516461,0.5,0,0.518965192,0.22,0
0.37,0.62,0.34,0.25,0.5,0,0.51,0.22,0
0.39,0.63,0.41,0.27,0.5,0,0.49,0.22,0
0.429822527,0.620044368,0.454800342,0.250088737,0.5,0,0.49,0.22,0
0.378940318,0.611567196,0.387880635,0.258940318,0.5,0,0.471567196,0.22,0
0.38829126,0.627152101,0.406582521,0.26829126,0.5,0,0.487152101,0.22,0
0.38,0.45,0.37,0.19,0.5,0,0.52,0.3,0
0.43,0.41,0.37,0.18,0.5,0,0.54,0.31,0
0.437984217,0.425968434,0.346047349,0.203952651,0.5,0,0.547984217,0.381857952,0
0.407686602,0.440771133,0.356156699,0.199228867,0.5,0,0.533843301,0.346144337,0
0.409303899,0.426556881,0.37,0.18413922,0.5,0,0.53172156,0.30586078,0
0.384879331,0.469517324,0.335844683,0.19,0.5,0,0.52,0.304879331,0
0.425327811,0.415327811,0.336331953,0.195327811,0.5,0,0.535327811,0.366987574,0
0.458434986,0.422626006,0.332626006,0.21,0.5,0,0.531565014,0.370504023,0
0.381886203,0.457544813,0.356796577,0.19,0.5,0,0.52,0.301886203,0
0.432340576,0.41093623,0.373744922,0.179531885,0.5,0,0.537191309,0.312808691,0
0.41,0.48,0.38,0.13,0.5,0,0.51,0.35,0
0.409773786,0.479773786,0.379924595,0.130452429,0.5,0,0.510075405,0.349622976,0
0.405278186,0.483541361,0.381180454,0.135902268,0.5,0,0.51,0.340556371,0
0.412828659,0.477979529,0.382828659,0.131616377,0.5,0,0.508787718,0.350808188,0
0.433291947,0.496304363,0.373012416,0.136987584,0.5,0,0.51,0.377950336,0
0.37,0.36,0.56,0.18,0.5,0,0.48,0.26,0
0.367111477,0.354222955,0.531114774,0.182888523,0.5,0,0.49155409,0.24844591,0
0.366158225,0.362561183,0.545913492,0.181280592,0.5,0,0.483841775,0.254877633,0
0.365581287,0.355581287,0.520231581,0.197674853,0.5,0,0.462325147,0.282093566,0
0.362927033,0.345854066,0.489270329,0.187072967,0.5,0,0.508291869,0.231708131,0
0.65,0.61,0.39,0.3,0.5,0,0.57,0.28,0
0.638056963,0.626720252,0.368502533,0.292834178,0.5,0,0.565222785,0.265668356,0
0.652997185,0.61,0.39,0.291008445,0.5,0,0.561008445,0.271008445,0
0.56,0.49,0.32,0.22,0.5,0,0.5,0.22,0
0.556053894,0.480134735,0.325919159,0.214080841,0.5,0,0.501973053,0.229865265,0
0.559855994,0.490057602,0.32,0.220144006,0.5,0,0.500115205,0.22,0
0.556634377,0.481585943,0.325048434,0.214951566,0.5,0,0.501682811,0.228414057,0
0.560722103,0.491444206,0.32216631,0.218555794,0.5,0,0.500722103,0.22,0
0.563178655,0.496357309,0.329535964,0.213642691,0.5,0,0.503178655,0.22,0
0.77,0.72,0.48,0.26,0.5,0,0.51,0.22,0
0.778629194,0.694112419,0.471370806,0.268629194,0.5,0,0.51,0.22,0
0.41,0.54,0.39,0.2,0.5,0,0.51,0.22,0
0.39,0.56,0.34,0.18,0.5,0,0.49,0.22,0
0.38,0.56,0.38,0.16,0.5,0,0.53,0.22,0
0.430312778,0.566718796,0.313124815,0.173281204,0.5,0,0.503437593,0.22,0
0.398213019,0.551786981,0.360532548,0.188213019,0.5,0,0.498213019,0.22,0
0.421574269,0.565262378,0.318950488,0.174737622,0.5,0,0.500524756,0.22,0
0.399522715,0.526030287,0.383015144,0.220954569,0.5,0,0.482060575,0.22,0
0.390828101,0.559171899,0.342070251,0.180828101,0.5,0,0.490828101,0.22,0
0.40496702,0.562648409,0.39503298,0.217615429,0.5,0,0.50496702,0.22,0
0.393046362,0.560507727,0.337969092,0.179492273,0.5,0,0.491015454,0.22,0
0.385855062,0.56,0.356579751,0.171710124,0.5,0,0.506579751,0.22,0
0.373984553,0.529922763,0.386015447,0.172030895,0.5,0,0.517969105,0.250077237,0
0.386616744,0.56,0.353533025,0.173233488,0.5,0,0.503533025,0.22,0
0.417624439,0.576574664,0.351049776,0.168950224,0.5,0,0.506574664,0.22,0
0.57,0.54,0.32,0.15,0.5,0,0.52,0.25,0
0.57505895,0.53494105,0.350353697,0.165176849,0.5,0,0.52,0.234823151,0
0.78,0.48,0.47,0.3,0.5,0,0.53,0.47,0
0.776530647,0.484625805,0.465952421,0.297687098,0.5,0,0.528843549,0.457857263,0
0.77,0.79,0.58,0.23,0.5,0,0.48,0.22,0
0.82,0.78,0.49,0.23,0.5,0,0.46,0.22,0
0.82,0.75,0.54,0.23,0.5,0,0.46,0.22,0
0.82,0.761073988,0.521543354,0.23,0.5,0,0.46,0.22,0
0.82,0.769046774,0.508255377,0.23,0.5,0,0.46,0.22,0
0.800768819,0.756922582,0.486153764,0.241538709,0.5,0,0.479231181,0.22,0
0.82,0.77716695,0.49472175,0.23,0.5,0,0.46,0.22,0
0.811419238,0.780032667,0.552871143,0.242871143,0.5,0,0.507194191,0.241451905,0
0.82,0.768230474,0.509615877,0.23,0.5,0,0.46,0.22,0
0.82,0.761657015,0.520571642,0.23,0.5,0,0.46,0.22,0
0.82,0.762362137,0.519396438,0.23,0.5,0,0.46,0.22,0
0.39,0.71,0.38,0.14,0.5,0,0.5,0.22,0
0.45,0.66,0.39,0.11,0.5,0,0.54,0.22,0
0.4,0.65,0.38,0.17,0.5,0,0.57,0.22,0
0.3,0.68,0.41,0.17,0.5,0,0.51,0.22,0
0.38,0.67,0.33,0.17,0.5,0,0.51,0.22,0
0.36,0.68,0.38,0.08,0.5,0,0.53,0.25,0
0.386092534,0.694370137,0.360462671,0.151722398,0.5,0,0.503907466,0.22,0
0.365872817,0.671765898,0.344127183,0.17,0.5,0,0.51,0.22,0
0.303612777,0.68,0.408193611,0.164580834,0.5,0,0.511204259,0.221806389,0
0.407389954,0.638915069,0.376305023,0.168152511,0.5,0,0.560762557,0.22,0
0.366246623,0.676876688,0.364383441,0.108109806,0.5,0,0.523753377,0.240630065,0
0.395181539,0.654818461,0.367953847,0.17,0.5,0,0.555544617,0.22,0
0.371078309,0.677538153,0.381230923,0.08369277,0.5,0,0.531230923,0.24630723,0
0.432227296,0.656445459,0.386445459,0.131327244,0.5,0,0.550663622,0.22,0
0.437265215,0.681224642,0.41546957,0.126979714,0.5,0,0.51453043,0.22,0
0.365382981,0.685382981,0.38,0.090765962,0.5,0,0.524617019,0.244617019,0
0.333887178,0.68,0.393056411,0.119169233,0.5,0,0.521295726,0.236943589,0
0.318161566,0.68,0.400919217,0.142757651,0.5,0,0.516053855,0.229080783,0
0.398012208,0.71,0.398695152,0.142670736,0.5,0,0.494658528,0.22,0
0.403176935,0.650635387,0.380635387,0.166187678,0.5,0,0.568093839,0.22,0
0.34024638,0.68,0.38987681,0.10963043,0.5,0,0.52341546,0.24012319,0
0.415824628,0.626263058,0.372087686,0.166043843,0.5,0,0.550219215,0.22,0
0.78,0.74,0.58,0.25,1,0,0.53,0.22,0
0.77,0.8,0.51,0.4,1,0,0.54,0.22,0
0.85,0.56,0.33,0.38,1,0,0.55,0.25,0
0.7,0.84,0.49,0.28,1,0,0.58,0.22,0
0.817021016,0.644803101,0.447782085,0.318753316,1,0,0.540577433,0.23586615,0
0.795412911,0.700366799,0.524953888,0.278623978,1,0,0.534403689,0.226605533,0
0.716385852,0.848192926,0.491024116,0.289217042,1,0,0.574879421,0.230241158,0
0.852027803,0.633000912,0.364472653,0.377972197,1,0,0.545944394,0.264194622,0
0.825923704,0.604942419,0.355681382,0.363949136,1,0,0.554815259,0.245184741,0
0.780040895,0.769877316,0.487407987,0.397489776,1,0,0.541255112,0.223765336,0
0.811258022,0.551059544,0.340927224,0.360132319,1,0,0.541059544,0.247019848,0
0.77386954,0.735520049,0.575520049,0.246227409,1,0,0.530471574,0.220707361,0
0.768736152,0.874368076,0.49429601,0.318664086,1,0,0.558519952,0.262960095,0
0.49,0.55,0.41,0.19,0.5,0,0.48,0.31,0
0.490757786,0.556062288,0.413031144,0.185453284,0.5,0,0.477726642,0.310757786,0
0.481956452,0.539945565,0.414021774,0.183967339,0.5,0,0.488043548,0.303967339,0
0.495417981,0.593343847,0.431671924,0.157492115,0.5,0,0.463746057,0.315417981,0
0.83,0.53,0.52,0.2,0.5,0,0.48,0.25,0
0.81,0.62,0.43,0.17,0.5,0,0.53,0.22,0
0.82,0.63,0.47,0.18,0.5,0,0.5,0.22,0
0.790699418,0.63,0.513950873,0.143374273,0.5,0,0.529300582,0.22,0
0.81496178,0.62496178,0.449847119,0.17496178,0.5,0,0.515114661,0.22,0
0.8233741,0.596259,0.4868705,0.1867482,0.5,0,0.4932518,0.2301223,0
0.829849551,0.531504488,0.519247756,0.199699102,0.5,0,0.480300898,0.249548654,0
0.813902075,0.623902075,0.4456083,0.173902075,0.5,0,0.518293775,0.22,0
0.817756721,0.622585574,0.417072131,0.185513443,0.5,0,0.53,0.22,0
0.811016598,0.621016598,0.434066394,0.171016598,0.5,0,0.526950205,0.22,0
0.802590306,0.63,0.496114541,0.158237882,0.5,0,0.517409694,0.22,0
0.81472466,0.63,0.46472466,0.20901437,0.5,0,0.50263767,0.22,0
0.811631186,0.621631186,0.436524746,0.171631186,0.5,0,0.525106441,0.22,0
0.793541033,0.625486322,0.484863223,0.148054711,0.5,0,0.535486322,0.22,0
0.819985604,0.623328535,0.413357326,0.189971208,0.5,0,0.53,0.22,0
0.788497121,0.613005757,0.528300576,0.14189597,0.5,0,0.529803454,0.225098273,0
0.821104286,0.63,0.465030715,0.182760714,0.5,0,0.501656428,0.22,0
0.46,0.47,0.44,0.18,1,0,0.46,0.22,0
0.497511421,0.520015228,0.408740482,0.123732868,1,0,0.516267132,0.238755711,0
0.22,0.53,0.36,0.22,0.5,0,0.54,0.31,0
0.235449608,0.517125327,0.36,0.204550392,0.5,0,0.537425065,0.286825588,0
0.222835846,0.529369812,0.360630188,0.218739624,0.5,0,0.537479248,0.31,0
0.285519664,0.515440075,0.374559925,0.190880149,0.5,0,0.481760299,0.31,0
0.246668784,0.509998412,0.339998412,0.260003176,0.5,0,0.519998412,0.249995236,0
0.211816016,0.558643945,0.417287889,0.248643945,0.5,0,0.527724024,0.273172071,0
0.486962711,0.46485678,0.433338136,0.387263559,0.5,0,0.515759322,0.735444067,0
0.456071051,0.501540626,0.454576152,0.346718255,0.5,0,0.523482237,0.689106577,0
0.58,0.53,0.38,0.18,0.5,0,0.52,0.22,0
0.575011663,0.520023326,0.365034989,0.189976674,0.5,0,0.515011663,0.22,0
0.58,0.530282909,0.380202078,0.179757507,0.5,0,0.520121247,0.22,0
0.579007845,0.530992155,0.374047069,0.177023534,0.5,0,0.52,0.222976466,0
0.47,0.6,0.35,0.21,0.5,0,0.52,0.22,0
0.469206408,0.598809613,0.348016021,0.208412817,0.5,0,0.519603204,0.22,0
0.460266266,0.585399399,0.325665664,0.190532531,0.5,0,0.515133133,0.22,0
0.461148093,0.58672214,0.327870233,0.192296187,0.5,0,0.515574047,0.22,0
0.478686655,0.58262669,0.358686655,0.205656672,0.5,0,0.524343328,0.22,0
0.29,0.43,0.4,0.15,0.5,0,0.53,0.22,0
0.315155079,0.420566845,0.39371123,0.159433155,0.5,0,0.52371123,0.22,0
0.292735295,0.430911765,0.401367648,0.14817647,0.5,0,0.531367648,0.22,0
0.46,0.14,0.36,0.21,0.5,0,0.5,0.25,0
0.453163298,0.157091756,0.356581649,0.201454122,0.5,0,0.5,0.244872473,0
0.443694662,0.180763344,0.351847331,0.189618328,0.5,0,0.5,0.237770997,0
0.449784515,0.175754196,0.352338387,0.215107742,0.5,0,0.471907417,0.252553871,0
0.467641612,0.183302468,0.377830428,0.217641612,0.5,0,0.510188816,0.242358388,0
0.29,0.26,0.43,0.17,0.5,0,0.55,0.3,0
0.27013386,0.286488186,0.390267721,0.156755907,0.5,0,0.536755907,0.266889767,0
0.66,0.66,0.32,0.54,0.5,0,0.51,0.22,0
0.63,0.71,0.44,0.53,0.5,0,0.52,0.22,0
0.702401881,0.707702116,0.388903056,0.486997649,0.5,0,0.515300235,0.22,0
0.63,0.708002629,0.441123521,0.529750329,0.5,0,0.520374507,0.22,0
0.63,0.672357425,0.461173949,0.525294678,0.5,0,0.527057983,0.22,0
0.654640406,0.668932656,0.341438375,0.538213469,0.5,0,0.511786531,0.22,0
0.65,0.66,0.37,0.12,0.5,0,0.52,0.27,0
0.63,0.65,0.42,0.18,0.5,0,0.54,0.27,0
0.643970675,0.658382405,0.439558945,0.171617595,0.5,0,0.537205865,0.256029325,0
0.62510543,0.676920136,0.390632579,0.17510543,0.5,0,0.517974435,0.304261991,0
0.625446674,0.645446674,0.421517775,0.178482225,0.5,0,0.538482225,0.266205562,0
0.629969208,0.649969208,0.420010264,0.179989736,0.5,0,0.539989736,0.26997434,0
0.49,0.5,0.42,0.43,0.5,0,0.5,0.36,0
0.491001915,0.498497127,0.419499042,0.430500958,0.5,0,0.5,0.352986593,0
0.477728541,0.490182833,0.415091416,0.426318562,0.5,0,0.498772854,0.373498605,0
0.49,0.527575517,0.38690938,0.405182035,0.5,0,0.5,0.379302862,0
0.497020439,0.489469342,0.416489781,0.433510219,0.5,0,0.5,0.310856929,0
0.49350865,0.494737025,0.418245675,0.431754325,0.5,0,0.5,0.335439451,0
0.37,0.53,0.6,0.19,0.5,0.5,0.42,0.22,0
0.381201336,0.513197996,0.58599833,0.227804508,0.5,0.5,0.431201336,0.227000835,0
0.26,0.3,0.37,0.15,0.5,0,0.53,0.25,0
0.265587572,0.3,0.366647457,0.154470058,0.5,0,0.532235029,0.255587572,0
0.28209169,0.32209169,0.358954155,0.164727793,0.5,0,0.537363897,0.253681948,0
0.325558842,0.621002958,0.264670611,0.148223537,0.5,0,0.51,0.22,0
0.333189288,0.627870359,0.273827146,0.151275715,0.5,0,0.51,0.22,0
0.92,0.61,0.4,0.22,0.5,0,0.54,0.22,0
0.89,0.52,0.41,0.26,0.5,0,0.52,0.31,0
0.80835866,0.56082067,0.41,0.276328268,0.5,0,0.577148938,0.236522794,0
0.871103294,0.523149451,0.444643961,0.241103294,0.5,0,0.507402196,0.291103294,0
