0.4769613703862714,0.5546409135908477,0.48,0.5,0.6101659383405094,0.6867954320457619,0.7291158888411857,0.0
0.5061239829856108,0.44257357617985504,0.48,0.5,0.48807764423741207,0.8157983727769772,0.8325735761798551,0.0
0.2152037931211955,0.470135862080797,0.48,0.5,0.5801358620807969,0.830679310403985,0.8505434483231881,0.0
0.7,0.44914426127487955,0.48,0.5,0.56,0.7944743183001607,0.7480928978752008,0.0
0.6591887592666291,0.5298377518533258,0.48,0.5,0.5891887592666291,0.6601622481466742,0.6577285259465616,0.0
0.31,0.4880501461443306,0.48,0.5,0.5708535609896906,0.8485356098969067,0.857682048907216,0.0
0.3068592185168404,0.458175504843563,0.48,0.5,0.38613162863267225,0.765473485469311,0.17817550484356304,0.0
0.5478851584106685,0.5638670990139245,0.48,0.5,0.5626283861368895,0.8135045148491861,0.8326283861368895,0.0
0.6499277185294376,0.5434297086274166,0.48,0.5,0.5816064321078647,0.6616787135784271,0.6683935678921353,0.0
0.4486364766422463,0.4,0.48,0.5,0.6079547149633694,0.7406817616788769,0.7706817616788769,0.0
0.7116232765046582,0.6396994625723987,0.48,0.5,0.6351703669415759,0.6535470904369177,0.6793587286892468,0.0
0.32228930614323686,0.4214465307161843,0.48,0.5,0.6168679184297106,0.9236142584756841,0.9236142584756841,0.0
0.6954450463455492,0.3954450463455492,0.48,0.5,0.5645549536544507,0.8144504634554922,0.8117801853821969,0.0
0.6557820694914062,0.5310544826271485,0.48,0.5,0.5889455173728515,0.662108965254297,0.6642179305085939,0.0
0.3131477386590593,0.37416482396576695,0.48,0.5,0.5595396987161143,0.9305567840228219,0.9321306533523517,0.0
0.22971337315579227,0.45258898681287696,0.48,0.5,0.38331022653089997,0.49662045306179997,0.5661165197806846,0.0
0.6074226267116472,0.5338660599325292,0.48,0.5,0.5674226267116472,0.821778283389559,0.8374226267116471,0.0
0.4718884480670445,0.6248605600838056,0.48,0.5,0.4294740957150609,0.8778326721005667,0.8848605600838056,0.0
0.6590192283551017,0.5339230865795933,0.48,0.5,0.5922884671714294,0.6603269238816328,0.6616346194081639,0.0
0.2813890664204183,0.37562539944594114,0.48,0.5,0.5071527333948954,0.7756945332102092,0.7985417998153137,0.0
0.6829589147678395,0.49408217046432096,0.48,0.5,0.537278553023786,0.78,0.73,0.0
0.5873917436852802,0.5647834873705606,0.48,0.5,0.5833051386335045,0.6955649537888318,0.7355649537888318,0.0
0.34951552801352936,0.5177515517835297,0.48,0.5,0.6056397521217646,0.712422359932353,0.7424223599323531,0.0
0.4446374327287397,0.4,0.48,0.5,0.5781703209089075,0.7262141718157981,0.759873529997983,0.0
0.34,0.5098248243801534,0.48,0.5,0.6692117097106902,0.8995620609503834,0.8991241219007668,0.0
0.22179289468485286,0.3951941612329504,0.48,0.5,0.5310906085753768,0.7549352795890165,0.7568576150958364,0.0
0.636267940784362,0.4739174629902262,0.48,0.5,0.5201854037745882,0.8341028667648144,0.8517523889706786,0.0
0.8830332925221744,0.5290998775665232,0.48,0.5,0.5216111791297093,0.7188388820870291,0.7576777641740582,0.0
0.1327351564282545,0.4990930990078485,0.48,0.5,0.40545345049607573,0.6781837891070637,0.21181861980156969,0.0
0.35493138886719133,0.5139236706333709,0.48,0.5,0.4239236706333708,0.5550686111328087,0.4184734126674162,0.0
0.39813211921416064,0.4086446467976399,0.48,0.5,0.532198178821241,0.7227107064047202,0.7527107064047203,0.0
0.4730207959076117,0.4919940583121109,0.48,0.5,0.5209970291560555,0.768005941687889,0.7169792040923882,0.0
0.40420870610585596,0.5232372431866148,0.48,0.5,0.5291726723008366,0.7508273276991634,0.7808273276991634,0.0
0.34,0.5005779848058922,0.48,0.5,0.6276009316265152,0.8764449620147307,0.8528899240294613,0.0
0.7188165611088841,0.46138067870630184,0.48,0.5,0.5115779185214878,0.66,0.699211040739256,0.0
0.5945831170455602,0.5496879866474895,0.48,0.5,0.5454168829544398,0.8022915585227801,0.82229155852278,0.0
0.11036475309159434,0.49744672835883963,0.48,0.5,0.5818237654579717,0.7192704938168113,0.6821885185495661,0.0
0.5409476647694088,0.5698104670461182,0.48,0.5,0.5598104670461183,0.8098104670461183,0.8298104670461182,0.0
0.46542072447493205,0.39606436394722977,0.48,0.5,0.6075494523693916,0.7342574557889191,0.7603218197361489,0.0
0.4905852364910115,0.4332824517296946,0.48,0.5,0.531170472982023,0.5783969353378817,0.6339440106261642,0.0
0.63,0.5221529775855597,0.48,0.5,0.6232294663783394,0.8167705336216605,0.8323087780180505,0.0
0.7009682876723733,0.43311627853463114,0.48,0.5,0.71,0.7150528538793778,0.7520422831035022,0.0
0.09480765393222705,0.5334231613491005,0.48,0.5,0.5526537770780087,0.7807693842710918,0.5858074543798077,0.0
0.39506065279803126,0.40873483680049216,0.48,0.5,0.5275909791970469,0.7237954895985235,0.7537954895985235,0.0
0.3556474507206573,0.4543525492793427,0.48,0.5,0.3829016995195618,0.7769423521619718,0.18233222295813772,0.0
0.696586397724997,0.46853400568750747,0.48,0.5,0.5856020170625224,0.7748795965874956,0.7385340056875074,0.0
0.0955910133847328,0.51,0.48,0.5,0.3380511233269084,0.5027157265767176,0.4638977533461832,0.0
0.3267765501769554,0.5529934861602653,0.48,0.5,0.3785032569198673,0.7266941375442388,0.22259869723205308,0.0
0.4028995510901763,0.5028995510901763,0.48,0.5,0.505148428815617,0.751775112227456,0.781775112227456,0.0
0.26903215551310716,0.3515208984794031,0.48,0.5,0.5108295809887653,0.7701382634981275,0.7902765269962552,0.0
0.33,0.4779033674374316,0.48,0.5,0.4195599627955292,0.8546333023296077,0.8671699720966469,0.0
0.28375297176635794,0.39937054235046304,0.48,0.5,0.5832808785292052,0.9203147288247684,0.9235956073539737,0.0
0.5189846092561208,0.52,0.48,0.5,0.4811076883421958,0.5629230697130833,0.5307076930286917,0.0
0.4808560278285978,0.48400780519981496,0.48,0.5,0.5208560278285979,0.7717120556571957,0.7185602782859786,0.0
0.2895861462931368,0.4962507671708555,0.48,0.5,0.6333353791222813,0.8908338447805704,0.8954169223902851,0.0
0.5808141059907521,0.5524423179722565,0.48,0.5,0.5687788410138717,0.6987788410138717,0.7387788410138717,0.0
0.4356864993423363,0.4056864993423363,0.48,0.5,0.5822745997369345,0.7534118996054018,0.7822745997369346,0.0
0.18098607482193235,0.51,0.48,0.5,0.3434910480998137,0.4229781175773223,0.4590139251780676,0.0
0.63,0.6526777627130321,0.48,0.5,0.6594644474573936,0.6716066576278193,0.7086611186434839,0.0
0.3925271855139864,0.5,0.48,0.5,0.6433574982346546,0.8216606254413363,0.8408303127206681,0.0
0.11805665096721285,0.6369630664426185,0.48,0.5,0.7089064154754056,0.60720688645902,0.6397167451639357,0.0
0.5583504407730542,0.5638831864089819,0.48,0.5,0.5783504407730542,0.8059221242726546,0.8259221242726547,0.0
0.6629046044695138,0.6504386743018303,0.48,0.5,0.5939182324024405,0.6610136279329266,0.7010136279329265,0.0
0.6344867599033057,0.5193543589363625,0.48,0.5,0.4965397202900829,0.8020529603867772,0.7906456410636374,0.0
0.48,0.4601298281088279,0.48,0.5,0.5797403437823442,0.7774675429727931,0.7772078867551372,0.0
0.7116083906849935,0.5071328745200523,0.48,0.5,0.631153851232536,0.9927622419175294,0.9843706326025229,0.0
0.6399963198491674,0.5259992639698335,0.48,0.5,0.5699963198491673,0.6640007360301665,0.6039896955776686,0.0
0.23720869723521482,0.51,0.48,0.5,0.37963416250835236,0.5113279527981947,0.4027913027647852,0.0
0.4711739887760551,0.4352899812934252,0.48,0.5,0.6029420037413149,0.7682319850347402,0.7911739887760552,0.0
0.3368973974580268,0.387243493645067,0.48,0.5,0.4479295544484531,0.6689678430095737,0.707243493645067,0.0
0.6237150819505763,0.5094273770741354,0.48,0.5,0.5837150819505764,0.8421438524382205,0.8537150819505763,0.0
0.6987035009896921,0.46259299802061565,0.48,0.5,0.5582713346529229,0.78,0.73,0.0
0.459254184428753,0.546418061476251,0.48,0.5,0.5826864538928117,0.71,0.7491045153690628,0.0
0.4938732230774712,0.5831790791207224,0.48,0.5,0.533641841758555,0.7770523021981938,0.803641841758555,0.0
0.5294734042227531,0.5542101063341297,0.48,0.5,0.5915797873317407,0.7836835105568829,0.8089468084455063,0.0
0.6311552260815092,0.6453790956739632,0.48,0.5,0.6573044724764785,0.669614924639497,0.7080746231974846,0.0
0.5730864740368262,0.5665052022935284,0.48,0.5,0.5408927167890604,0.8078062427522341,0.8265052022935283,0.0
0.22869728099670614,0.5028697280996706,0.48,0.5,0.41643486404983526,0.6313908157009882,0.29365323264785903,0.0
0.22016630226906794,0.47344420151271194,0.48,0.5,0.5834442015127119,0.8472210075635598,0.8637768060508478,0.0
0.5598776620841612,0.4922247396893628,0.48,0.5,0.5650611689579194,0.7849388310420806,0.8049388310420806,0.0
0.2866956308696768,0.4442371580236951,0.48,0.5,0.514830053082933,0.7878814209881525,0.8178814209881524,0.0
0.63,0.7175109088683176,0.48,0.5,0.6464978182263365,0.7105065453209906,0.6762445455658412,0.0
0.6973384679048785,0.4413692753341498,0.48,0.5,0.5626615320951215,0.7746769358097572,0.7459691925707287,0.0
0.6997293532038036,0.39972935320380365,0.48,0.5,0.5602706467961964,0.8572935320380365,0.8289174128152146,0.0
0.1626022637540152,0.5552787926645252,0.48,0.5,0.45237916995686106,0.8755390190399268,0.3015984908306565,0.0
0.48562082259430056,0.4516059493126573,0.48,0.5,0.597591076031014,0.78,0.8,0.0
0.027770237920836403,0.51,0.48,0.5,0.35647972218152846,0.6644459524158327,0.43074325402638786,0.0
0.4681024133301732,0.43810241333017325,0.48,0.5,0.5952409653320693,0.772861447998104,0.7952409653320693,0.0
0.33809220148978314,0.4868203358163052,0.48,0.5,0.5749125373060883,0.8461844029795662,0.801271865673478,0.0
0.3315868887170787,0.4543712478896802,0.48,0.5,0.38327843591726013,0.7768862563309594,0.17437124788968023,0.0
0.7770480801711767,0.4066590214199546,0.48,0.5,0.5896338769889141,0.7385125722155202,0.7359267753977828,0.0
0.40857266279005744,0.5108920857562141,0.48,0.5,0.5264316569751437,0.7505352514537285,0.7803568343024857,0.0
0.34,0.5038045614750646,0.48,0.5,0.6421205266377906,0.8845114036876615,0.8690228073753229,0.0
0.5603571185840194,0.66,0.48,0.5,0.39230516170548096,0.892564946098173,0.8980519568785384,0.0
0.5388698560956112,0.48841779853385564,0.48,0.5,0.402938374151411,0.8681917697529778,0.8784177985338556,0.0
0.16823017280445068,0.4902949711992582,0.48,0.5,0.6220551248032143,0.6973549327982692,0.6832350096002473,0.0
0.6341397283674777,0.49408610233217476,0.48,0.5,0.5882258306996524,0.8505913897667825,0.8582258306996524,0.0
0.28005184549591067,0.35314120171747204,0.48,0.5,0.5143976824044609,0.7687435193130112,0.7893717596565056,0.0
0.1416286173366325,0.51,0.48,0.5,0.33229642283292093,0.4221499196608931,0.4754071543341581,0.0
0.38379079575309194,0.42862761274072425,0.48,0.5,0.47964017239509743,0.7324184084938161,0.7624184084938161,0.0
0.3207275215725985,0.5035758405241995,0.48,0.5,0.6057584052419949,0.8614550431451969,0.8678792026209975,0.0
0.010844828668048806,0.5090141064847229,0.48,0.5,0.37267555085137477,0.6749294675763858,0.46366144436665196,0.0
0.5893084688131607,0.5593084688131608,0.48,0.5,0.5513830623736786,0.7930846881316069,0.8144677505052854,0.0
0.6999160538033169,0.4594123766232183,0.48,0.5,0.5600839461966831,0.7798321076066338,0.7305036771800986,0.0
0.4493485602308798,0.3917077599010515,0.48,0.5,0.6021126402638627,0.7195951196371888,0.7551232797031545,0.0
0.7008708383553706,0.6748455389427382,0.48,0.5,0.6264607185903177,0.6555898802349471,0.6955898802349471,0.0
0.4648703836153492,0.4,0.48,0.5,0.6000864109231006,0.7102592327693016,0.7452160273077514,0.0
0.3466670007198754,0.549583124550078,0.48,0.5,0.37166750179968844,0.7737498747300467,0.7958332498200312,0.0
0.6223328482030942,0.5932503638476794,0.48,0.5,0.5065007276953587,0.731415332558509,0.7211664241015471,0.0
0.32403348289202927,0.4301674144601463,0.48,0.5,0.6221004486760878,0.9212886894772943,0.9212886894772943,0.0
0.346464504567021,0.6660218433433718,0.48,0.5,0.52,0.76,0.79,0.0
0.694630508424722,0.4224135589730538,0.48,0.5,0.565369491575278,0.7692610168494439,0.7622169494516682,0.0
0.6434221145763834,0.49267884659469996,0.48,0.5,0.5851192310631332,0.85366057670265,0.8636605767026501,0.0
0.2738161433716328,0.35858632258617373,0.48,0.5,0.5090459641570918,0.7719080716858164,0.7928621075287247,0.0
0.853057792838696,0.4391733785160879,0.48,0.5,0.5715703452688401,0.713842965473116,0.747685930946232,0.0
0.2674421982896263,0.4238367025655606,0.48,0.5,0.5853197252137967,0.9080816487172196,0.9134013739310164,0.0
0.3411896594743885,0.38525862655598425,0.48,0.5,0.45694827468880317,0.6316896481328189,0.6747413734440157,0.0
0.47126715083312737,0.45545803072929536,0.48,0.5,0.6054580307292954,0.7843664245834363,0.8043664245834363,0.0
0.3431868868602472,0.6190098102360455,0.48,0.5,0.5486819817422245,0.7440655656987641,0.7740655656987642,0.0
0.5418345788035223,0.4890526494584482,0.48,0.5,0.5836090353274629,0.7745563858690149,0.7972781929345074,0.0
0.5446802285202763,0.4684800652915075,0.48,0.5,0.5722799020627387,0.78,0.8,0.0
0.5085905041083774,0.3957715123251322,0.48,0.5,0.5826854630246034,0.6228189917832452,0.6728189917832452,0.0
0.23048635560759795,0.41209286975948894,0.48,0.5,0.5438688380506304,0.7756448063417718,0.8012896126835435,0.0
0.5436742921568929,0.5332570784310714,0.48,0.5,0.5636742921568929,0.7989771235293215,0.8189771235293214,0.0
