1,2,3,4,5,6,7,8,9,10,11
16.4495297,1.110094061,17.77065842,0.070890159,0.958714727,0.963338678,16.77981188,16.77981188,16.88990594,1,0
13.96021792,1,13.96021792,0.071238692,1,1,13.96021792,13.96021792,13.96021792,1,0
15.96581186,1.344729381,20.79202319,0.087957268,0.840045567,0.840045567,16.31054124,16.31054124,16.31054124,1,0
14.23993041,1,14.23993041,0.070040278,1,1,14.23993041,14.23993041,14.23993041,1,0
14,1,14,0.071,1,1,14,14,14,1,0
14.23842809,1,14.23842809,0.070046288,1,1,14.23842809,14.23842809,14.23842809,1,0
14,1,14,0.071,1,1,14,14,14,1,0
13.98071328,1,13.98071328,0.07111572,1,1,13.98071328,13.98071328,13.98071328,1,0
13.86272455,1,13.86272455,0.071823653,1,1,13.86272455,13.86272455,13.86272455,1,0
15.1526487,1,15.1526487,0.066389405,1,1,15.1526487,15.1526487,15.1526487,1,0
13.87747121,1,13.87747121,0.071735173,1,1,13.87747121,13.87747121,13.87747121,1,0
14.54613282,1.490773437,20.43541406,0.112003531,0.815959961,0.836572446,16.01845313,16.01845313,16.50922656,1,0
14.54082585,1.819724717,26.01697188,0.127856876,0.619647731,0.619647731,15.36055057,15.36055057,15.36055057,1,0
16.39628227,1,16.39628227,0.061613012,1,1,16.39628227,16.39628227,16.39628227,1,0
14.0576529,1,14.0576529,0.070769388,1,1,14.0576529,14.0576529,14.0576529,1,0
48,402,19296,8.375,0.055,0.094,4.13,1058,1814,256,0
48.37854852,400.9699959,19354.44613,8.328843491,0.055906756,0.094625045,5.096267108,1084.780107,1835.770942,254.0632401,0
51.33388563,392.9287298,19810.73643,7.96849855,0.062985819,0.099504788,12.6399369,1293.853025,2005.73719,238.9429107,0
65.65529512,353.9611737,22021.89545,6.22228576,0.097290591,0.123151766,49.19616727,2307.009483,2829.384764,165.6705831,0
61.79743857,352.7234337,20752.6153,6.388957271,0.104276566,0.200831596,5.206200209,2272.174594,4405.158964,392.7917481,0
47.97498867,399.0986861,19149.5837,8.317724063,0.05820145,0.099577526,4.143506116,1093.040868,1875.127682,262.7530581,0
47.945298,395.6545676,18975.77447,8.249732413,0.062001856,0.106198547,4.159539082,1134.637506,1947.691696,270.7695408,0
54.4794958,384.369744,20296.40401,7.58495357,0.070520653,0.104698702,20.66928975,1516.386657,2186.646352,222.8490912,0
52.82750459,388.8646968,20041.34426,7.786381242,0.066563558,0.101970996,16.45248615,1399.517883,2091.637648,231.3011393,0
48.38484597,407.676478,19745.88494,8.422143631,0.068180974,0.10881657,4.841002927,1399.454586,2210.776194,269.8544549,0
51.44309372,392.6315822,19827.59766,7.955182782,0.063247411,0.099685108,12.91869691,1301.578863,2012.017925,238.3841716,0
55.14004433,382.5724375,20398.38963,7.504412735,0.072102897,0.105789376,22.35537827,1563.116624,2224.635573,219.4695406,0
55.7793853,380.8328353,20497.10091,7.426457741,0.073634342,0.106845032,23.98733328,1608.346281,2261.405113,216.1984938,0
53.20387924,387.8406076,20099.45475,7.740489794,0.067465106,0.102592452,17.41320431,1426.144201,2113.283567,229.3755016,0
53.84402594,386.0988131,20198.29042,7.662436558,0.068998481,0.103649438,19.04721598,1471.430858,2150.099445,226.1003324,0
48.13745807,404.0275066,19456.68849,8.391838614,0.059707939,0.099292136,4.383953793,1179.959677,1955.719275,260.9484907,0
48.01990681,402.2936255,19319.27107,8.377438585,0.055681808,0.094766412,4.16677784,1075.662321,1834.523926,256.7166453,0
112.3306583,265.209578,26148.0178,2.928744577,0.330996991,0.731071444,7.604976223,8667.431155,19123.10674,1295.526935,0
102.6296709,270.2538763,25532.55973,3.011834358,0.379042498,0.662587284,19.46219182,9568.956157,16923.67608,723.6716124,0
108.5154895,271.5559645,26136.82908,3.039861367,0.314630386,0.68401543,7.769007718,8234.756437,17896.134,1204.785162,0
8,1,8,0.125,0.889916993,1,7.119335945,7.119335945,8,1,0
8,1,8,0.125,0.954852669,1,7.638821348,7.638821348,8,1,0
8,1,8,0.125,0.956526152,1,7.652209217,7.652209217,8,1,0
8,1,8,0.125,0.926765715,1,7.414125724,7.414125724,8,1,0
8,1,8,0.125,0.897932934,1,7.183463475,7.183463475,8,1,0
8,1,8,0.125,0.898285224,1,7.186281791,7.186281791,8,1,0
8,1,8,0.125,0.886352001,1,7.090816011,7.090816011,8,1,0
8,1,8,0.125,0.934180822,1,7.473446579,7.473446579,8,1,0
8,1,8,0.125,0.960234832,1,7.681878652,7.681878652,8,1,0
8,1,8,0.125,0.951961022,1,7.615688174,7.615688174,8,1,0
8,1,8,0.125,0.970077125,1,7.760617001,7.760617001,8,1,0
8,1,8,0.125,0.986536155,1,7.892289238,7.892289238,8,1,0
8,1,8,0.125,0.978434347,1,7.827474779,7.827474779,8,1,0
8,1,8,0.125,0.941806484,1,7.534451875,7.534451875,8,1,0
8,1,8,0.125,0.972188659,1,7.77750927,7.77750927,8,1,0
8,1,8,0.125,0.972933747,1,7.783469973,7.783469973,8,1,0
8,1,8,0.125,0.922198105,1,7.377584836,7.377584836,8,1,0
8,1,8,0.125,0.933146896,1,7.465175164,7.465175164,8,1,0
8,1,8,0.125,0.888435731,1,7.107485846,7.107485846,8,1,0
8,1,8,0.125,0.894551865,1,7.156414917,7.156414917,8,1,0
8,1,8,0.125,0.986315819,1,7.890526549,7.890526549,8,1,0
8,1,8,0.125,0.994525942,1,7.956207534,7.956207534,8,1,0
8,1,8,0.125,0.888086808,1,7.104694463,7.104694463,8,1,0
8,1,8,0.125,0.886971827,1,7.095774613,7.095774613,8,1,0
8,1,8,0.125,0.937411285,1,7.499290279,7.499290279,8,1,0
8,1,8,0.125,0.896067694,1,7.168541552,7.168541552,8,1,0
8,1,8,0.125,0.937877682,1,7.503021452,7.503021452,8,1,0
8,1,8,0.125,0.878358961,1,7.02687169,7.02687169,8,1,0
8,1,8,0.125,0.894421292,1,7.15537034,7.15537034,8,1,0
8,1,8,0.125,0.964603595,1,7.716828762,7.716828762,8,1,0
8,1,8,0.125,0.988555458,1,7.908443667,7.908443667,8,1,0
7.179997883,10.64000423,74.46000635,1.552221103,0.115979977,0.372300138,4.294999471,8.589998942,27.9200127,2,0
7.793193431,10.56544526,70.56544526,1.68619115,0.142048429,0.517048429,2.070170055,10,36.46204197,6.103403285,0
7.089231557,10.82153689,74.73230533,1.599510359,0.114981547,0.378199949,4.272307889,8.544615779,28.46461066,2,0
7.114335068,10.77132986,76.42832466,1.52000656,0.117914681,0.473991363,2.108704683,9,36.28497398,4.656994797,0
7.366347616,10.26730477,75.16826192,1.407608963,0.119930781,0.429889167,2.789138563,9,32.50478576,3.900957152,0
7.604452101,10.71643832,70.71643832,1.719220882,0.141727569,0.516727569,2.0027894,10,36.51866437,6.197773949,0
8.015373161,10.98462684,86.06149264,1.457588647,0.130543433,0.498040747,5.679477634,11.35895527,43.06149264,2,0
7.083210872,10.83357826,76.58394564,1.533887951,0.117665687,0.479438097,2.024669356,9,36.75183691,4.750367383,0
7.311669644,10.37666071,75.44165178,1.431995339,0.119493357,0.439457812,2.641508038,9,33.32495535,4.064991069,0
7.240948117,10.51810377,75.79525941,1.46353714,0.118927585,0.45183408,2.450559916,9,34.38577824,4.277155649,0
7.867068338,10.13293166,70.13293166,1.569240662,0.188077225,0.524668962,2.448885865,12.93396453,36.73327595,6.199827855,0
7.195934267,10.60813147,74.4121972,1.543918247,0.116155277,0.371264273,4.298983567,8.597967133,27.8243944,2,0
7.287663372,11.06850494,75.42467326,1.694749458,0.120383456,0.497609292,3.217744502,8.965747529,37.2534109,3.609579215,0
7.590506121,10.61424082,74.81898776,1.58368188,0.124471833,0.509041606,3.033767531,9.192879591,37.78338571,3.988132652,0
7.406178002,10.593822,70.593822,1.675574647,0.175962393,0.522035303,2.197371424,12.20970829,36.79911743,6.397352285,0
7.600114285,10.59982857,74.79977143,1.580158086,0.124601543,0.509404314,3.027930572,9.200085714,37.8002,4.000142856,0
7.286201466,10.61839805,76.33219658,1.487906174,0.12081602,0.504112452,1.778057888,9.190800977,38.38160195,5.190800977,0
7.154280362,10.69143928,76.22859819,1.502190959,0.118234243,0.467000937,2.216556976,9,35.68579458,4.537158915,0
7.342151019,10.31569796,75.2892449,1.418400645,0.119737208,0.434123572,2.723807752,9,32.86773471,3.973546942,0
7.864458746,10.86919,74.53743376,1.692362074,0.108327025,0.472705261,5.065404998,8,35,1.733648751,0
7.357988228,10.96301766,75.28402354,1.668957817,0.121332841,0.500264056,3.175022151,9.018491171,37.3764794,3.697485285,0
7.72441584,14.8444802,109.7598713,2.129007233,0.167608381,0.608031426,2.312852525,18.74214356,66.58662376,9.3110396,0
8.319197789,15.56430613,102.6626279,2.536473997,0.163836432,0.640583873,2.773494882,16.98182573,65.87744583,6.214817889,0
7.628066357,15.47215461,28.72828733,14.69252831,0.878209281,0.878209281,24.58574585,24.58574585,24.58574585,1,0
7.717838645,14.79135031,102.490811,2.288690555,0.141171894,0.661847584,2.375448449,14.49081104,67.92648833,7.454055207,0
7.10991132,15.57297116,102.3171175,2.48131667,0.139695499,0.649515344,2.525693345,14.31711752,66.53694016,6.5855876,0
18.75496534,25.21192266,452.9801387,1.446933981,0.142278147,0.455019891,2.40437096,64.58940533,206.9271653,27.033112,0
19.59477209,24.80609923,475.9825736,1.325908382,0.121832239,0.48222004,2.106688342,58.01306978,229.4008713,27.79738604,0
19.10681296,25.85758272,482.0712086,1.42192311,0.119537144,0.472035604,2.03109892,57.78637407,227.5534065,28.51780216,0
20.41512911,23.84901604,478.717097,1.214750005,0.11677337,0.479075338,1.998674667,55.96217722,229.2641451,28.20756456,0
19.00669279,25.48996082,461.9598433,1.452183827,0.13525502,0.43567136,2.207315948,62.49665361,202.3222943,28.3758366,0
19.3156637,25.57911506,482.2104425,1.39146571,0.118632124,0.472105221,2.013694692,57.3686726,227.6578319,28.55261062,0
20.49822994,23.25265509,453.0106203,1.242436414,0.136373672,0.418145798,2.166298677,61.75088503,190.5764392,28.56227874,0
19.81155528,24.91792629,482.5410369,1.319148188,0.11648326,0.472270518,1.972370393,56.37688943,227.9057776,28.63525921,0
19.45561837,25.39250884,482.3037456,1.371055654,0.118025654,0.472151873,2.002031802,57.08876325,227.7278092,28.5759364,0
18.38408099,25.72188864,454.463676,1.496215238,0.142509949,0.460536795,2.428014837,64.91392913,210.0333217,26.89403037,0
19.58464855,25.2204686,482.3897657,1.352238753,0.117466523,0.472194883,1.991279288,56.8307029,227.7923243,28.59744142,0
20.12445764,24.50072314,482.7496384,1.273516594,0.11512735,0.472374819,1.946295196,55.75108471,228.0622288,28.68740961,0
18.95365063,25.56952406,462.2780962,1.45964288,0.135215238,0.436294605,2.208774608,62.52317469,202.7400013,28.36920633,0
18.49912218,26.08435745,472.3304073,1.474368944,0.128588747,0.486420032,2.250948912,60.75219454,229.5834796,27.24956109,0
20.28180634,23.11251628,446.8727746,1.244054982,0.141323871,0.432308131,2.307034846,63.25341945,194.1398719,27.60567738,0
19.11625666,25.32561501,461.30246,1.436776407,0.135337192,0.434383984,2.204302942,62.44187167,201.4594788,28.38953208,0
18.80846832,25.13835606,452.7661267,1.439824772,0.142244707,0.454224034,2.400960145,64.54259022,206.4790778,27.05317562,0
19.95249517,24.07125724,456.285029,1.319180366,0.135964371,0.424558182,2.181306383,62.02375241,194.8741005,28.4940619,0
5,4,20,0.8,0.45,0.65,4.5,9,13,2,0
5,3.911395709,19.55697855,0.782279142,0.451506273,0.645569785,4.411395709,8.822791418,12.64558284,2,0
5,3.652032308,18.26016154,0.730406462,0.455915451,0.632601615,4.152032308,8.304064616,11.60812923,2,0
4.762402678,3.475194644,16.18798661,0.754438259,0.439201113,0.647519464,3.222011134,7,10.66318125,2.237597322,0
5,3.46007183,17.30035915,0.692014366,0.459178779,0.623003591,3.96007183,7.92014366,10.84028732,2,0
5,3.277107533,16.38553767,0.655421507,0.462289172,0.613855377,3.777107533,7.554215066,10.10843013,2,0
5,3.987184625,19.93592312,0.797436925,0.450217861,0.649359231,4.487184625,8.97436925,12.9487385,2,0
5,3.346912701,16.73456351,0.66938254,0.461102484,0.617345635,3.846912701,7.693825402,10.3876508,2,0
5,3.614590642,18.07295321,0.722918128,0.456551959,0.630729532,4.114590642,8.229181284,11.45836257,2,0
5,3.62836035,18.14180175,0.72567207,0.456317874,0.631418017,4.12836035,8.256720699,11.5134414,2,0
5.227192057,3.886403971,19.88640397,0.767170748,0.45914448,0.654089457,4.869187093,9.113596029,13,1.943201986,0
25.34588958,91.50428423,1738.65411,6.142443014,0.119916094,0.299828328,13.83014207,208.3788497,519.7217281,41.03296014,0
25.37545207,91.38357073,1738.624548,6.129098013,0.119980146,0.300208945,13.80170049,208.4860137,520.3745664,41.11056167,0
34.03649118,6.506854949,161.7260077,0.330794968,0.263018143,0.433840325,25.61474088,43.21915273,69.3516132,10.3516132,0
32.78876922,3.659484163,116.1723801,0.120758733,0.423236697,0.726249756,2.535948416,50.64218097,85.28011763,20.12928506,0
32.26997689,3.690001359,115.4399674,0.123200109,0.41514964,0.720939763,2.539000136,49.32994155,84.08994699,19.57997553,0
33.59418179,5.312404047,140.0934142,0.245669711,0.448079138,0.708422168,2.242613602,60.8861683,97.51097639,26.21898988,0
32.87668511,5.471847753,140.6514671,0.257920302,0.437741871,0.699280729,2.226934971,59.6371926,96.5808881,25.82038062,0
32.78620948,3.659634737,116.1687663,0.120770779,0.423196795,0.726223556,2.535963474,50.63570633,85.27424527,20.12657474,0
33.59524162,3.612044611,117.3109293,0.116963569,0.435808178,0.734504238,2.531204461,52.68208174,87.13026018,20.98319701,0
31.44492476,3.738533838,114.2751879,0.127082707,0.436999623,0.773793421,2.536468045,50.93571417,88.84398487,20.1834586,0
33.45078914,3.620541815,117.1069964,0.117643345,0.462721884,0.784530695,2.525848763,55.41941102,92.38374554,22.07133095,0
32.63475583,6.711986952,161.0080457,0.347102963,0.258573616,0.439037003,23.66188422,42.29605872,69.89863187,10.89863187,0
47,286,13442,6.085,0.183,0.317,4.67,2459,4258,526,0
47.63946807,284.3698068,13432.52506,6.038210752,0.181820136,0.315090602,4.657931166,2442.635021,4231.322473,523.0008047,0
43.58485613,307.8579871,10998.35634,9.266086995,0.141664207,0.465129071,3.634280857,1556.099672,5048.204097,449.689975,0
55.31798794,283.5708483,11522.65588,8.213591363,0.117597454,0.3214716,3.789182181,1331.502133,3629.082798,344.6030059,0
48.06575454,304.2312807,11422.30521,9.060922074,0.125187001,0.346517103,3.842309007,1411.2767,3899.017671,362.1432913,0
44.5783547,296.3323533,13080.04475,6.868482976,0.176380836,0.330722657,4.555375456,2318.38313,4296.584882,505.8196225,0
46.071894,292.595607,10671.74557,8.713523931,0.26105269,0.513681698,3.886290079,2565.884951,5272.29435,678.6407022,0
43.78534594,299.7158573,12961.51637,7.125047744,0.174213279,0.335216373,4.517839708,2272.335754,4309.220155,499.2112161,0
44.5366091,304.3958133,10981.79033,9.12873111,0.14163662,0.470315435,3.607521425,1553.478902,5093.488227,453.6900962,0
43.25983177,301.9580511,12882.96952,7.295069095,0.172776874,0.338194287,4.49296537,2241.820898,4317.593347,494.8319314,0
49.12154859,301.2234953,11436.91445,8.937566044,0.1240821,0.342870931,3.834574702,1399.662966,3859.720034,359.5897429,0
47.65926534,293.0365855,10927.438,8.678072982,0.141546108,0.487331649,3.519725004,1544.880284,5242.063306,466.8143036,0
46.10971175,289.7985632,13308.93158,6.373037924,0.180566545,0.322044967,4.62785969,2407.303929,4272.185259,518.5809313,0
60.49730648,251.5913736,13242.01174,5.097415392,0.158096519,0.276698183,4.415262103,2113.583016,3694.915186,462.6957316,0
43.17686431,302.3120456,12870.56865,7.321911833,0.172550096,0.338664436,4.489038244,2237.003254,4318.915295,494.1405359,0
54.83541446,256.181895,13208.02582,5.151279777,0.227618332,0.350735812,9.915374679,2969.390192,4601.887635,447.8635058,0
59.37465911,254.4533338,13258.6459,5.179558394,0.160167882,0.280050314,4.436450096,2142.313301,3741.750137,467.9611059,0
43.72128068,299.9892024,12951.94075,7.145774992,0.174038167,0.335579409,4.514807285,2268.615698,4310.240928,498.677339,0
43.28050061,301.869864,12886.05883,7.288382034,0.172833368,0.338077163,4.493943696,2243.021069,4317.264024,495.0041718,0
47.73487217,284.1265935,13431.11147,6.031230128,0.181644109,0.314805734,4.656130582,2440.193483,4227.342375,522.553346,0
55.02660996,266.2365348,10799.2035,7.614826349,0.141332562,0.527478338,3.312585169,1524.593393,5592.599427,497.7785056,0
41.94366777,313.8281071,11026.92254,9.502941397,0.141711778,0.456185784,3.680424414,1560.618886,4970.11683,442.7922268,0
52.21333262,265.3733362,13014.73339,5.522073411,0.213373329,0.350319995,4.622400007,2675.126637,4444.999974,582.8933255,0
51.092986,275.5657681,13381.35463,5.78552025,0.175448153,0.30477869,4.592752095,2354.254147,4087.247542,506.8033192,0
47.00811011,286.940773,13489.4766,6.103572157,0.181961906,0.315191445,4.665620539,2447.637732,4238.178885,523.8102696,0
64.37287238,257.7749566,11647.95021,7.155643934,0.108121413,0.290200662,3.722849888,1231.898404,3292.051576,322.7028203,0
44.28257801,297.5943338,13035.83599,6.964176595,0.17557238,0.332398725,4.541375359,2301.208363,4301.29759,503.3548167,0
52.17732778,292.5180778,11479.19791,8.580537331,0.120884192,0.332317833,3.812189343,1366.049394,3745.98109,352.1990212,0
52.59547293,271.7354845,13359.09243,5.675584763,0.172675958,0.300292391,4.5643953,2315.803179,4024.566327,499.7564439,0
49.39046014,300.4574101,11440.63544,8.906147168,0.123800681,0.341942248,3.832604769,1396.704938,3849.710896,358.9393522,0
5,2,10,0.4,0.867324068,0.867324068,8.673240683,8.673240683,8.673240683,1,0
5,2,10,0.4,0.833629474,0.833629474,8.336294736,8.336294736,8.336294736,1,0
5,2.006550364,10.03275182,0.401310073,0.698473765,0.699344964,6.977073726,7,7.013100728,1.006550364,0
5,2.140675812,10.70337906,0.428135162,0.753154955,0.771864838,7.366958846,7.859324188,8.140675812,1.140675812,0
5,2,10,0.4,0.814661907,0.814661907,8.146619067,8.146619067,8.146619067,1,0
5,2,10,0.4,0.809413226,0.809413226,8.09413226,8.09413226,8.09413226,1,0
5,2.340699464,11.70349732,0.468139893,0.620617025,0.665930054,5.807551876,7,7.681398928,1.340699464,0
5,2,10,0.4,0.82795453,0.82795453,8.279545299,8.279545299,8.279545299,1,0
5,2,10,0.4,0.843696313,0.843696313,8.436963126,8.436963126,8.436963126,1,0
5,2,10,0.4,0.811208156,0.811208156,8.112081563,8.112081563,8.112081563,1,0
5,2.255200739,11.27600369,0.451040148,0.78949808,0.823439778,7.596395938,8.489598523,9,1.255200739,0
5,2.230099236,11.15049618,0.446019847,0.800367031,0.830970229,7.734454202,8.539801528,9,1.230099236,0
5,2,10,0.4,0.833632345,0.833632345,8.336323446,8.336323446,8.336323446,1,0
5,2,10,0.4,0.825454082,0.825454082,8.254540825,8.254540825,8.254540825,1,0
5,2.287009204,11.43504602,0.457401841,0.704425935,0.742598159,6.70845858,7.712990796,8.287009204,1.287009204,0
5,2.43737738,12.1868869,0.487475476,0.59809107,0.656262262,5.46917917,7,7.87475476,1.43737738,0
5,2.116430987,10.58215494,0.423286197,0.849585383,0.865070704,8.359629571,8.767138026,9,1.116430987,0
5,2.165031265,10.82515633,0.433006253,0.828541462,0.85049062,8.092328042,8.66993747,9,1.165031265,0
6,6,36,1,0.194,0.417,3.5,7,15,2,0
6,5.916643328,35.49985997,0.986079436,0.19725091,0.435005041,3.354125825,7,15.33342669,2.166713343,0
6,21,126,3.5,0.198,0.444,1.67,25,56,15,0
6.062005554,20.91732593,126.55805,3.466703017,0.1968839,0.444289359,1.700382722,24.93799445,56.28935925,14.83465186,0
6.070784647,21.21235394,128.9729552,3.49497429,0.191133889,0.433665442,1.685572622,24.43372283,55.57529212,14.57529212,0
14.1461063,4.617964568,64.61796457,0.333425217,0.135607169,0.535325752,6.853893705,8.764070863,34.61796457,1.382035432,0
15.23803927,4.380980364,64.76196073,0.307147055,0.156126993,0.539762548,4.56441245,10.12699345,35.01594764,2.634967274,0
15.93065518,4.023114942,64.02311494,0.253120517,0.155237207,0.531161805,5.069344825,9.953770117,34.02311494,1.976885058,0
14.70623991,5.035008074,65.03500807,0.476408016,0.153800608,0.528800608,4.538127647,10,34.38812803,2.646880046,0
14.66272949,4.835794067,65.33727051,0.396263962,0.150818077,0.495562332,4.916420593,9.832841187,32.16125305,2,0
14.84035153,4.386549489,64.38654949,0.302184181,0.143243867,0.533705846,6.159648468,9.226901021,34.38654949,1.613450511,0
14.85495859,4.381680469,64.38168047,0.301526863,0.219740638,0.539778651,5.095420117,14.19848516,34.76336094,2.763360939,0
14.61308611,4.462304631,64.46230463,0.312411125,0.233204873,0.541633007,5.115576158,15.08535095,34.92460926,2.924609263,0
15.42360481,4.192131731,64.19213173,0.275937784,0.149659653,0.532344922,5.576395193,9.615736538,34.19213173,1.807868269,0
14.87187583,4.376041391,64.37604139,0.300765588,0.218798912,0.539648952,5.094010348,14.1364553,34.75208278,2.752082782,0
14.74681084,4.417729721,64.41772972,0.306393512,0.225760863,0.540607784,5.10443243,14.59502693,34.83545944,2.835459442,0
14.93681844,4.531590782,65.06318156,0.329738617,0.156177197,0.543226588,4.392214539,10.17719693,35.41757542,2.885984637,0
15.45790314,4.180698952,64.18069895,0.274394358,0.186176725,0.535156076,5.045174738,11.98768847,34.3613979,2.361397903,0
15.2808413,4.239719566,64.23971957,0.282362141,0.148089254,0.532678037,5.719158697,9.520560868,34.23971957,1.760280434,0
15.9035522,4.032149268,64.03214927,0.254340151,0.161368928,0.531739433,5.008037317,10.35364195,34.06429854,2.064298536,0
14.94352072,4.35215976,64.35215976,0.297541568,0.21481068,0.539099674,5.08803994,13.87375736,34.70431952,2.704319521,0
15.23937201,4.253542665,64.25354266,0.28422826,0.147633092,0.532774799,5.760627994,9.492914671,34.25354266,1.746457335,0
14.89273205,4.369089316,64.36908932,0.299827058,0.217637916,0.539489054,5.092272329,14.05998247,34.73817863,2.738178632,0
15.50533015,4,62.0213206,0.260264399,0.172818775,0.58900004,4.628997613,10.49466985,35.73134447,2.618337312,0
15.43592528,4.188024906,64.18802491,0.275383362,0.187400159,0.535324573,5.047006226,12.06827396,34.37604981,2.376049812,0
8.671002211,10.82249447,92.46748341,1.280762859,0.139065033,0.484658751,5.825554533,12.83550111,44.36801769,2.493496683,0
8.390817316,10.91377403,90.30459134,1.338225141,0.147045913,0.510425529,5.129338962,13.30459134,46.08622597,3.522956709,0
8.29276381,10.70723619,87.17105524,1.359947139,0.134334439,0.504790586,5.910636508,11.82127302,44.17105524,2,0
8.225896467,11.1611553,90.38705177,1.399740618,0.147870518,0.507292033,4.758267051,13.38705177,45.8388447,3.935258832,0
8.295363582,11.05695463,90.35231821,1.373829384,0.147523182,0.508611908,4.91456806,13.35231821,45.94304537,3.761591044,0
28,32,896,1.143,0.481,0.742,7.43,431,665,58,0
28,32,896,1.143,0.488,0.743,7.05,437,666,62,0
28,32,896,1.143,0.484711801,0.742530257,7.228502247,434.1815435,665.5302572,60.12102898,0
28,32,896,1.143,0.48227045,0.738372286,7.04338898,431.9315515,661.8130208,61.33889803,0
28,32,896,1.143,0.487774087,0.742967727,7.062263853,436.8063602,665.9677267,61.87090681,0
28,32,896,1.143,0.482857574,0.742265368,7.329160276,432.5922062,665.2653677,59.06147077,0
28,32,896,1.143,0.484086147,0.742440878,7.262466324,433.6452686,665.4408781,59.76351238,0
28,32,896,1.143,0.481766251,0.742109464,7.388403529,431.6567864,665.1094644,58.43785759,0
28,32,896,1.143,0.482972713,0.742281816,7.322909852,432.6908971,665.2818162,59.12726471,0
28,32,896,1.143,0.481765789,0.742109398,7.388428609,431.6563904,665.1093984,58.43759359,0
28,32,896,1.143,0.484856753,0.742550965,7.220633419,434.3057881,665.5509647,60.20385875,0
64.51292518,61.20272083,3942.620392,0.950191833,0.429159184,0.466542858,161.3468727,1673.239451,1823.102035,15.74149638,0
63.83314256,59.33485955,3779.75328,0.931776613,0.475586863,0.547676587,128.2924497,1805.220657,2093.083561,29.33714888,0
64.46396476,62.32881044,4012.242106,0.968405108,0.426662203,0.46448652,152.8546882,1693.166341,1847.337442,16.72070473,0
64.28044508,55.75643935,3576.677933,0.869377911,0.467311766,0.524416856,173.349233,1678.634042,1897.165055,20.39109838,0
63.19698094,64.42415251,4068.570655,1.020521159,0.487355853,0.580756991,64.21188966,1985.254395,2371.72235,42.06038129,0
64.2507996,55.99360322,3590.136983,0.873513456,0.467860207,0.525958421,170.3630435,1687.023714,1910.149776,20.98400804,0
64.31229227,55.5016618,3562.219307,0.864935228,0.466722593,0.522760802,176.5572008,1669.621286,1883.215984,19.7541545,0
64.237018,56.10385602,3596.393829,0.875435989,0.468115167,0.526675064,168.9748229,1690.923907,1916.186117,21.25964005,0
64.42197948,54.62416416,3512.421316,0.849633862,0.46469338,0.517057067,187.6059931,1638.579807,1835.172988,17.56041039,0
63.85057768,59.19537859,3771.837735,0.929344414,0.475264313,0.546769961,130.0486893,1800.286518,2085.446978,28.98844648,0
64.54682818,53.62537456,3455.740006,0.832217469,0.462383679,0.510564935,200.1820025,1603.247625,1780.489257,15.0634364,0
64.62140074,58.70778291,3788.368143,0.909838924,0.434691438,0.471098831,180.1619589,1629.089898,1769.406632,13.57198514,0
16,24.86975916,397.9161465,1.554859947,0.118702275,0.505809322,2.074045497,48.93019632,200.572034,22.90231937,0
14.46702439,25.42859621,334.8076856,2.232955698,0.105730829,0.476505279,2.311982007,35.40661247,159.7142114,18.12636314,0
16,25.64353431,410.296549,1.603220895,0.123441648,0.503971606,2.168832953,52.31546262,206.085182,23.48265073,0
14.79513536,24.48072008,335.0628831,2.036052659,0.103434052,0.48474451,2.15959269,34.67747698,162.5578398,18.52738766,0
14.60314506,25.03535873,334.9135573,2.151268173,0.104777985,0.47992342,2.248761519,35.1041221,160.8939238,18.29273285,0
14.21320674,26.16184719,334.6102719,2.385274486,0.107507553,0.470131636,2.429866201,35.97065168,157.5144584,17.81614158,0
16,24.9886101,399.8177617,1.562066542,0.111840798,0.495500128,1.905793441,46.18172481,196.4884817,23.5454312,0
16,25.76910526,412.3056841,1.611069079,0.12421077,0.503673375,2.184215394,52.86483551,206.979875,23.57682894,0
19,2,38,0.105,0.816,0.816,31,31,31,1,0
20,1,20,0.05,1,1,20,20,20,1,0
18,1,18,0.056,1,1,18,18,18,1,0
17.82546904,1,17.82546904,0.056523593,1,1,17.82546904,17.82546904,17.82546904,1,0
18.02782945,1,18.02782945,0.055916512,1,1,18.02782945,18.02782945,18.02782945,1,0
19.09684481,1,19.09684481,0.052935254,1,1,19.09684481,19.09684481,19.09684481,1,0
17.6379459,1,17.6379459,0.057676676,1,1,17.6379459,17.6379459,17.6379459,1,0
18.37293863,1,18.37293863,0.054881184,1,1,18.37293863,18.37293863,18.37293863,1,0
18.29566434,1,18.29566434,0.055113007,1,1,18.29566434,18.29566434,18.29566434,1,0
18.1185363,1,18.1185363,0.055644391,1,1,18.1185363,18.1185363,18.1185363,1,0
18.20583107,2,36.41166215,0.110162098,0.772320709,0.772320709,28.22040876,28.22040876,28.22040876,1,0
17.61267631,1.897887281,32.87676009,0.110341546,0.736021139,0.736021139,23.89788728,23.89788728,23.89788728,1,0
19.52918987,1,19.52918987,0.05141243,1,1,19.52918987,19.52918987,19.52918987,1,0
18.29845911,1,18.29845911,0.055104623,1,1,18.29845911,18.29845911,18.29845911,1,0
18.84089639,1,18.84089639,0.053477311,1,1,18.84089639,18.84089639,18.84089639,1,0
17.42341075,1.947073656,33.52366291,0.113871745,0.721560345,0.721560345,24.05292634,24.05292634,24.05292634,1,0
18.031967,1,18.031967,0.056396107,1,1,18.031967,18.031967,18.031967,1,0
18.34424388,1,18.34424388,0.054967268,1,1,18.34424388,18.34424388,18.34424388,1,0
