1,2,3,4,5,6,7,8
0.642882001,0.493471994,0.159235997,1.469726214,0.601242793,0.308399403,0.384235997,0
0.641464865,0.499140539,0.16207027,1.456830274,0.60776162,0.305990271,0.38707027,0
0.642429493,0.495282026,0.160141013,1.465608391,0.60332433,0.307630139,0.385141013,0
0.642181499,0.504272834,0.167181499,1.439427868,0.599011355,0.30502705,0.397998831,0
0.655,0.53,0.19,1.428,0.493,0.318,0.565,0
0.653674204,0.516070144,0.192092754,1.611680755,0.53093872,0.288776465,0.567300874,0
0.655,0.514959235,0.184986412,1.421733014,0.500520383,0.315994565,0.504836938,0
0.658110816,0.526889184,0.199332449,1.389736959,0.497666225,0.301201592,0.468564692,0
0.655681894,0.526590532,0.191363787,1.455616689,0.492113538,0.315136047,0.571137042,0
0.65910082,0.509495901,0.19820164,1.594083205,0.487668934,0.300776557,0.601907379,0
0.655,0.518889825,0.186296608,1.42337076,0.498555088,0.316518643,0.520559298,0
0.658933142,0.503933142,0.195732567,1.584625093,0.491087491,0.300627318,0.574793676,0
0.632672242,0.515114828,0.21480862,1.534180893,0.512350724,0.326186845,0.62702155,0
0.655333195,0.529666805,0.190999584,1.423901704,0.493499792,0.316200748,0.55467096,0
0.637972052,0.5,0.202703931,1.50120734,0.517081572,0.321757176,0.537707719,0
0.657420052,0.517899738,0.194840105,1.526012118,0.489853932,0.30783578,0.586780471,0
0.655823525,0.525882373,0.191647051,1.461352777,0.491929417,0.314541193,0.572411728,0
0.646094799,0.518868498,0.19,1.412861158,0.501348626,0.300078282,0.543850147,0
0.648946418,0.516142886,0.177982139,1.478255471,0.556025087,0.296646397,0.457107165,0
0.6574442,0.5275558,0.1973326,1.397936339,0.4966663,0.30480132,0.489229797,0
0.656265605,0.523671976,0.192531209,1.479256992,0.491354714,0.31268446,0.576390443,0
0.657887617,0.527112383,0.198662851,1.392482312,0.497331425,0.302406869,0.475483876,0
0.658862306,0.526137694,0.201586919,1.380493631,0.49879346,0.297143545,0.4452685,0
0.657252261,0.518738695,0.194504522,1.519216569,0.490072061,0.308540504,0.585270349,0
0.645204018,0.515306027,0.185102009,1.371183304,0.510632768,0.283958962,0.525816072,0
0.642091588,0.513864485,0.19,1.4060557,0.505101636,0.292021821,0.534342522,0
0.655,0.510285654,0.183428551,1.419785689,0.502857173,0.315371421,0.486142617,0
0.658330488,0.513347561,0.196660975,1.562884753,0.488670366,0.304011952,0.59497439,0
0.655,0.513917904,0.184639301,1.421299126,0.501041048,0.31585572,0.500671614,0
0.71,0.54,0.165,1.959,0.7665,0.261,0.78,0
0.717630577,0.550174102,0.187891731,2.051584332,0.707235853,0.330692602,0.894458653,0
0.716534958,0.548713278,0.184604874,2.038290826,0.715745158,0.320685951,0.878024372,0
0.705458292,0.538864573,0.166135427,1.933793519,0.753669674,0.267320544,0.761076215,0
0.687409221,0.534786743,0.173688761,1.906693657,0.744604322,0.305312683,0.646193076,0
0.716782131,0.549042842,0.185346394,2.041289862,0.713825445,0.322943468,0.881731972,0
0.706689857,0.551989312,0.205422464,2.064898468,0.662244908,0.395825671,0.865385159,0
0.714691932,0.546255909,0.179075796,2.015928773,0.730059329,0.303852977,0.850378978,0
0.71311326,0.544151013,0.174339779,1.996774218,0.742320349,0.289434439,0.826698896,0
0.692014429,0.535503607,0.169496393,1.859180079,0.715690761,0.28602992,0.70506012,0
0.706085914,0.560498538,0.204412625,1.872606193,0.753709349,0.40745412,0.615622385,0
0.702200138,0.538050034,0.166949966,1.915710763,0.744465388,0.271854809,0.747500573,0
0.704134201,0.538646354,0.167256076,1.94541842,0.760814688,0.272505989,0.745256424,0
0.712247775,0.542889996,0.166605553,1.959449555,0.771445104,0.272303096,0.767508795,0
0.713726202,0.566235721,0.19,1.916743768,0.799716682,0.421832208,0.525923414,0
0.709934976,0.562853669,0.186308945,1.840504123,0.752515489,0.402857739,0.565014644,0
0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,0
0.606538902,0.481538902,0.170191647,1.115900742,0.434167903,0.251806636,0.326538902,0
0.609299848,0.484299848,0.165100022,1.090619809,0.393179931,0.242039684,0.331100238,0
0.609000672,0.484000672,0.166498991,1.09854526,0.4052421,0.245898386,0.329000672,0
0.60576648,0.48076648,0.17135028,1.121346316,0.44324386,0.253660448,0.32576648,0
0.609504734,0.484504734,0.165742899,1.094991624,0.399319374,0.244688638,0.329504734,0
0.611332832,0.486332832,0.164466867,1.094938706,0.395339308,0.245925754,0.329200301,0
0.602187938,0.483046985,0.170859046,1.079391304,0.407171108,0.233149018,0.325117461,0
0.607366626,0.482366626,0.168950061,1.110065285,0.424442141,0.249820097,0.327366626,0
0.606544448,0.481544448,0.170183328,1.11586164,0.434102733,0.251793324,0.326544448,0
0.547014657,0.434766489,0.16124084,0.844555397,0.362077382,0.180582412,0.235270153,0
0.547112294,0.434876331,0.161179816,0.844424807,0.362093248,0.180465247,0.235404404,0
0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13,0
0.431982508,0.321109695,0.125872814,0.377200623,0.127639579,0.064617166,0.134364068,0
0.435217356,0.323940187,0.12627717,0.388643897,0.134190146,0.068377677,0.136385848,0
0.430577749,0.319382517,0.125,0.362460266,0.119197272,0.05761555,0.133107603,0
0.450539143,0.33734675,0.128192393,0.442844718,0.165216764,0.086189254,0.145961964,0
0.455422329,0.341619538,0.128802791,0.460118988,0.175105215,0.091865957,0.149013955,0
0.452813218,0.339336566,0.128476652,0.45088926,0.169821767,0.088832866,0.147383262,0
0.465,0.35,0.13,0.494,0.1945,0.103,0.155,0
0.469876392,0.353250928,0.129187268,0.491317984,0.192955809,0.097717242,0.15727565,0
0.46777667,0.351851113,0.129537222,0.492472832,0.193620721,0.099991941,0.156295779,0
0.467063559,0.351375706,0.129656073,0.492865042,0.19384654,0.100764477,0.155962994,0
0.465521594,0.350782391,0.130260797,0.498668268,0.195099833,0.103704152,0.156043188,0
0.464707378,0.349743956,0.129963422,0.492964851,0.193907441,0.102659827,0.154817112,0
0.4728962,0.355264134,0.128683967,0.48965709,0.191999537,0.094445783,0.158684893,0
0.466316566,0.35087771,0.129780572,0.493275889,0.194083088,0.101573721,0.155614397,0
0.545,0.407890356,0.157657863,0.91814638,0.284513205,0.200641217,0.339535015,0
0.537325609,0.412674391,0.153895424,0.936447829,0.26770927,0.195104694,0.345465239,0
0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,0
0.493305801,0.371694199,0.127541299,0.510621598,0.190506148,0.080580486,0.173404918,0
0.495113634,0.370795435,0.125340901,0.481954436,0.186818137,0.071715879,0.170840864,0
0.49491684,0.37008316,0.12512474,0.479125783,0.185270271,0.070994804,0.169216217,0
0.491701697,0.375497172,0.130497172,0.522356923,0.191486663,0.085892081,0.186700894,0
0.494496609,0.370503391,0.125755086,0.487341284,0.186636019,0.073495173,0.170308815,0
0.491477661,0.373522339,0.130283508,0.546361721,0.196447601,0.091457915,0.178158081,0
0.495750865,0.375256054,0.127252595,0.506933903,0.197013838,0.078534254,0.181164011,0
0.493813569,0.371977385,0.126977385,0.493635464,0.187333315,0.076036679,0.175367181,0
0.49336064,0.368907093,0.125273227,0.478401648,0.185519131,0.072275974,0.168234965,0
0.600865613,0.475865613,0.166304912,1.08001677,0.38932428,0.224448278,0.344354037,0
0.598798048,0.473798048,0.166600279,1.077417546,0.388379107,0.220135928,0.347603068,0
0.655,0.5,0.18,1.4155,0.508,0.314,0.445,0
0.64622294,0.5,0.18,1.370078716,0.517215913,0.285255129,0.46255412,0
0.656281273,0.503203181,0.178078091,1.405570138,0.513573536,0.319573536,0.432827911,0
0.645411848,0.495205924,0.182397038,1.402196439,0.513393336,0.295662659,0.450992595,0
0.652648444,0.500783852,0.177648444,1.419889571,0.524696047,0.312353911,0.436377628,0
0.653012622,0.500662459,0.178012622,1.419209773,0.522110386,0.312608835,0.437712946,0
0.6488926,0.5,0.18,1.383894203,0.514412771,0.293998263,0.457214801,0
0.643506771,0.5,0.18,1.356022541,0.52006789,0.276359676,0.467986458,0
0.65095769,0.5,0.185389746,1.435846292,0.510155899,0.315841497,0.467008131,0
0.655,0.501223951,0.180407984,1.41600998,0.507388024,0.314163194,0.449895806,0
0.64370874,0.5,0.18,1.357067728,0.519855823,0.277021123,0.467582521,0
0.65292143,0.498960715,0.179168572,1.423835065,0.509725213,0.314748285,0.440635003,0
0.650369461,0.497684731,0.181157635,1.409075127,0.510604678,0.305144094,0.447894087,0
0.649662025,0.501779325,0.174662025,1.42546422,0.545899624,0.310263417,0.425427424,0
0.654053292,0.499526646,0.179621317,1.419296299,0.508785768,0.314340815,0.443011913,0
0.655601066,0.501502665,0.179098401,1.410841738,0.510614637,0.316614637,0.439289873,0
0.599712037,0.483856893,0.167286214,1.060750423,0.392356893,0.23698429,0.317425823,0
0.599824007,0.483869334,0.167261332,1.061085088,0.392369334,0.237055204,0.317562675,0
0.60220381,0.484133757,0.166732487,1.068198055,0.392633757,0.238562413,0.320471323,0
0.64,0.532551613,0.172871889,1.543866591,0.624339862,0.277916359,0.45691106,0
0.641104409,0.527851505,0.170582365,1.552887698,0.619158699,0.280056151,0.454016236,0
0.64,0.514827697,0.167807913,1.479300895,0.618009892,0.294374282,0.413867264,0
0.642223934,0.515536731,0.166104266,1.534527491,0.611210072,0.289236255,0.432745263,0
0.64,0.523650354,0.170328673,1.511440575,0.621160841,0.286181814,0.435293716,0
0.64,0.521776087,0.169793168,1.504612889,0.62049146,0.287922205,0.430741926,0
0.64,0.52599984,0.170999954,1.519999417,0.621999943,0.284000149,0.440999611,0
0.513691215,0.415531704,0.142106341,0.704463209,0.286063408,0.131372193,0.252106341,0
0.507436356,0.410949085,0.134050915,0.730908667,0.270205449,0.13946762,0.261898169,0
0.510934048,0.413747238,0.131252762,0.75791085,0.272653834,0.14674282,0.267494477,0
0.508179002,0.411907401,0.15140895,0.725177453,0.242819897,0.13993642,0.269366196,0
0.645,0.493782588,0.162684764,1.559150921,0.616091246,0.328796699,0.38329347,0
0.647522727,0.505181812,0.167613633,1.558122707,0.594274999,0.328397722,0.455681796,0
0.642967086,0.507362051,0.163131655,1.522339785,0.605933687,0.295330108,0.41862536,0
0.545,0.405,0.175,0.98,0.2585,0.207,0.38,0
0.542614512,0.407862586,0.17690839,0.979332063,0.262316781,0.207620227,0.377614512,0
0.551886195,0.422215487,0.173278451,0.954693234,0.287249863,0.189440203,0.359341416,0
0.544572124,0.405513452,0.175342301,0.979880195,0.259184602,0.207111248,0.379572124,0
0.552918345,0.416877518,0.173680276,0.997816277,0.289909436,0.197366013,0.381319724,0
0.725,0.56,0.21,2.141,0.65,0.398,1.005,0
0.722527821,0.557908157,0.209619665,2.121583889,0.64378152,0.394158615,0.98997676,0
0.71881903,0.556775146,0.211612427,2.114179966,0.643657788,0.39458703,0.988069518,0
0.719244134,0.557481809,0.208561033,2.117077182,0.653849235,0.397316491,0.961111522,0
0.736314006,0.574142507,0.198685994,2.042002449,0.759463006,0.420062311,0.767688728,0
0.723277414,0.557703219,0.204832243,2.120099296,0.663378747,0.382267052,0.979161217,0
0.726918928,0.56239866,0.208081072,2.124209379,0.66856563,0.40174191,0.964750482,0
0.729212733,0.565265916,0.205787267,2.10413859,0.690758188,0.406214829,0.916637933,0
0.73238043,0.569225537,0.20261957,2.076421241,0.721405657,0.412391838,0.850195488,0
0.622958968,0.484681746,0.19,1.356114151,0.532138611,0.237078643,0.465318254,0
0.627095539,0.492095539,0.183952231,1.330970707,0.529592835,0.244152546,0.479071654,0
0.623822798,0.488822798,0.185588601,1.338825285,0.52983829,0.242352539,0.476617098,0
0.618781169,0.483781169,0.19126039,1.360546169,0.527979221,0.24199539,0.464958441,0
0.622610013,0.487610013,0.192536671,1.361099224,0.525426658,0.24654746,0.459853316,0
0.620493815,0.482746908,0.188626546,1.367622668,0.527409729,0.248006921,0.466566366,0
0.618143283,0.483143283,0.188428359,1.352456121,0.530264254,0.239228806,0.472357462,0
0.618246642,0.484058303,0.19,1.365519292,0.527456273,0.244033867,0.477710775,0
0.622945698,0.483972849,0.188013575,1.371024656,0.526030545,0.252696148,0.465033939,0
0.61,0.5,0.24,1.642,0.532,0.3345,0.69,0
0.638132972,0.502813297,0.217493623,1.635529417,0.506398996,0.313400271,0.644987245,0
0.617008609,0.504380381,0.229487087,1.639196556,0.54338899,0.336252152,0.661965564,0
0.617484315,0.509979086,0.223783984,1.624287122,0.55570033,0.3186582,0.63636241,0
0.615531893,0.503457433,0.23170216,1.639787243,0.540989326,0.335882973,0.667872428,0
0.631424671,0.502142467,0.222860263,1.637072326,0.51250355,0.318431497,0.655720527,0
0.618259638,0.5,0.22898715,1.60042649,0.52759486,0.330737276,0.645030861,0
0.612155835,0.501437224,0.237604627,1.631747806,0.530131609,0.333709527,0.684011569,0
0.619010886,0.500901089,0.232791292,1.639927496,0.523800094,0.327741836,0.675582583,0
0.623471044,0.508980696,0.225032174,1.577937703,0.520325095,0.329560617,0.652580434,0
0.614988069,0.500498807,0.236009545,1.640852744,0.527460857,0.330758948,0.68201909,0
0.620438747,0.506524217,0.22434188,1.637824501,0.548962964,0.337109687,0.648245012,0
0.618149125,0.50543275,0.230945416,1.603246382,0.524937425,0.331511987,0.667363541,0
0.617894452,0.500789445,0.233684438,1.640184276,0.524816048,0.328579161,0.677368876,0
0.615137608,0.503425072,0.234291547,1.617567821,0.527547407,0.33261621,0.675728867,0
0.610092113,0.5,0.239877183,1.641536365,0.531950873,0.334458037,0.689498497,0
0.634244431,0.502424443,0.220604455,1.636423781,0.509937568,0.316316677,0.65120891,0
0.616794799,0.50067948,0.234564161,1.640437196,0.525816733,0.329403901,0.679128321,0
0.63596621,0.502596621,0.219227032,1.636027772,0.508370749,0.315025342,0.648454063,0
0.614029936,0.50251871,0.233955096,1.640388026,0.538548646,0.335507484,0.673880257,0
0.615849119,0.500584912,0.235320705,1.640654703,0.526677302,0.330113161,0.680641409,0
0.63906709,0.502906709,0.216746328,1.635314569,0.505548948,0.312699683,0.643492656,0
0.611661093,0.501107396,0.238154341,1.634100578,0.530560386,0.333890932,0.685385852,0
0.613399593,0.502140484,0.238740892,1.650159022,0.539844245,0.337081172,0.687368463,0
0.619910279,0.500991028,0.232071777,1.639720636,0.522981646,0.327067291,0.674143553,0
0.624849603,0.509899735,0.223500441,1.571381888,0.519130344,0.329055146,0.648751103,0
0.626847195,0.501684719,0.226522244,1.638125145,0.516669053,0.321864604,0.663044489,0
0.62550873,0.500635913,0.175381548,1.714698263,0.628458611,0.360968581,0.368199504,0
0.62715194,0.502689925,0.176613955,1.722606213,0.63478497,0.363289616,0.370458918,0
0.626027364,0.501284205,0.175770523,1.717194189,0.630455351,0.361701152,0.368912625,0
0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,0
0.480762267,0.395381134,0.149618866,0.681195093,0.216424725,0.139871129,0.249519057,0
0.480085821,0.394742537,0.149828358,0.681354105,0.214551493,0.140319776,0.248564552,0
0.476788909,0.355691285,0.125,0.444980194,0.166398671,0.066857782,0.158853821,0
0.475476571,0.354660163,0.125,0.442636733,0.165058211,0.066595314,0.158122661,0
0.480577321,0.358667895,0.125,0.451745216,0.170268263,0.067615464,0.160964507,0
0.637601596,0.487533865,0.18835591,1.282742902,0.484261087,0.3418676,0.340889775,0
0.631137548,0.49,0.191066342,1.308632685,0.489983327,0.33463998,0.358862452,0
0.634239928,0.49,0.190827698,1.308155396,0.487525288,0.339532194,0.355760072,0
0.631998163,0.485666054,0.187110703,1.264749656,0.488245751,0.330785255,0.337776757,0
0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,0
0.739793093,0.578491367,0.195206907,2.011560432,0.793123179,0.426846532,0.694714865,0
0.741715225,0.580894031,0.193284775,1.994741783,0.8117198,0.430594688,0.65439816,0
0.744152591,0.583940738,0.190847409,1.973414831,0.835301316,0.435347552,0.603274408,0
0.743473182,0.583036948,0.188909415,1.965694636,0.840141,0.429322285,0.593984748,0
0.65757442,0.5128721,0.1928721,1.390270684,0.50413837,0.302157668,0.42697906,0
0.65577301,0.515137024,0.20077301,1.349592042,0.494441315,0.309457854,0.391683045,0
0.658781439,0.518907196,0.198907196,1.378441895,0.502327841,0.296605379,0.418529925,0
0.655504491,0.514510478,0.200504491,1.348517963,0.494056437,0.31063039,0.39051946,0
0.664301887,0.506201258,0.182067086,1.395449265,0.516268344,0.297256603,0.439832285,0
0.658880776,0.523880776,0.203880776,1.364060091,0.501775916,0.289097319,0.413357673,0
0.667230025,0.50815335,0.182717783,1.389137503,0.518871133,0.291985956,0.438205542,0
0.655322553,0.512526809,0.189408511,1.404699147,0.528876509,0.297548425,0.400645107,0
0.658932654,0.519663271,0.199663271,1.376959988,0.502101019,0.29590979,0.41747142,0
0.652181556,0.521579431,0.204022694,1.361613472,0.503431917,0.28738397,0.41,0
0.541763387,0.431102117,0.147830635,0.758592901,0.291102117,0.131569614,0.286542964,0
0.537343227,0.433725559,0.145745112,0.757953145,0.322451119,0.144107892,0.255745112,0
0.542221827,0.431388642,0.147916592,0.759526972,0.291388642,0.131652706,0.286944098,0
0.609072531,0.484072531,0.173519621,1.160444709,0.489485141,0.273073126,0.318703924,0
0.611383092,0.486383092,0.17186922,1.160048613,0.48400581,0.274492471,0.318373844,0
0.615700133,0.490700133,0.168785619,1.159308549,0.473768256,0.277144367,0.317757124,0
0.609689397,0.484689397,0.173079002,1.160338961,0.488022288,0.273452058,0.3186158,0
0.614109835,0.489109835,0.169921547,1.159581171,0.477539534,0.27616747,0.317984309,0
0.635,0.51,0.155,1.156,0.428,0.289,0.315,0
0.635255546,0.509488907,0.155894413,1.159845975,0.429303287,0.290724939,0.315766639,0
0.634803555,0.509803555,0.155078578,1.155493171,0.427728906,0.28864247,0.315117867,0
0.636896593,0.506206815,0.161638074,1.184543719,0.437672622,0.301802,0.320689778,0
0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,0
0.663995856,0.525,0.173033151,1.34372362,0.541257733,0.344144887,0.362049726,0
0.666381104,0.525197301,0.165986503,1.337230528,0.55136189,0.352587217,0.352762207,0
0.664781887,0.524618303,0.165272641,1.337656473,0.550709342,0.357489094,0.349945472,0
0.663394322,0.520985804,0.167408517,1.350444007,0.544515299,0.350515299,0.365253944,0
0.659498767,0.520599014,0.165,1.361215203,0.565363107,0.345617337,0.358801973,0
0.664947082,0.524907394,0.165066147,1.337916655,0.551308174,0.357497354,0.349986771,0
0.658338899,0.519671119,0.165,1.366109846,0.568285974,0.343112022,0.360657762,0
0.66484041,0.524872328,0.165,1.338673471,0.551902168,0.357155285,0.350255345,0
0.525,0.41,0.175,0.874,0.3585,0.207,0.205,0
0.531947264,0.417815672,0.17065796,0.864708035,0.35962893,0.198663284,0.214552487,0
0.531167637,0.41,0.165748544,0.873691618,0.341538997,0.203607799,0.237380097,0
0.532920351,0.418910395,0.170049781,0.86340653,0.359787057,0.197495579,0.215890483,0
0.526057023,0.41,0.173414465,0.873947149,0.355593187,0.206418637,0.210549371,0
0.528325754,0.41,0.170011369,0.873833712,0.349354177,0.205170835,0.222460208,0
0.565,0.48,0.175,0.957,0.3885,0.215,0.275,0
0.56522102,0.478673878,0.175,0.956933694,0.388124266,0.212856103,0.275884081,0
0.567385984,0.480265109,0.174469781,0.964131441,0.388765109,0.216511123,0.277916203,0
0.601996237,0.476996237,0.177005644,1.147926527,0.487544212,0.262709031,0.321996237,0
0.602382246,0.477382246,0.178298395,1.161591615,0.505350673,0.26896338,0.319659679,0
0.603842802,0.486528406,0.18,1.211956427,0.487174627,0.282486928,0.343056813,0
0.603230349,0.484691046,0.18,1.203994533,0.490971838,0.28009836,0.339382092,0
0.601923786,0.480771357,0.18,1.187009213,0.499072529,0.275002764,0.331542714,0
0.603321627,0.484964881,0.18,1.20518115,0.490405913,0.280454345,0.339929762,0
0.603066344,0.484199032,0.18,1.201862472,0.491988667,0.279458742,0.338398064,0
0.629232747,0.49,0.191212866,1.308925731,0.491492516,0.331636255,0.360767253,0
0.618913467,0.49,0.192006656,1.310513313,0.499668561,0.315363544,0.371086533,0
0.623693752,0.49,0.184673438,1.264153832,0.479532656,0.319480394,0.347663281,0
0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,0
0.65514242,0.514715159,0.190284841,1.628314089,0.540176254,0.320073503,0.571139364,0
0.657342256,0.510315489,0.194684511,1.629304015,0.515868077,0.309624286,0.588738044,0
0.659472837,0.504472837,0.197891348,1.607831994,0.488766801,0.298792354,0.592603623,0
0.659758412,0.505483176,0.199516824,1.630391286,0.489169545,0.298147542,0.608067298,0
0.661570205,0.525,0.192438362,1.357549833,0.516516089,0.311883724,0.391157542,0
0.660588156,0.525,0.200294753,1.363147511,0.50649919,0.298822474,0.402942129,0
0.661734903,0.525,0.191120778,1.356611054,0.518196009,0.314074207,0.389181166,0
0.594517029,0.488201477,0.179912598,1.07721391,0.45010993,0.227652728,0.308771851,0
0.593766755,0.480941689,0.177174934,1.06633847,0.421908179,0.22199095,0.319854222,0
0.513685995,0.415948796,0.129051204,0.779155883,0.274580197,0.15246687,0.271897592,0
0.515025333,0.417020266,0.127979734,0.789495569,0.275517733,0.155252692,0.274040532,0
0.647694156,0.511155325,0.165,1.411030663,0.595110728,0.320119376,0.377689351,0
0.649353324,0.51248266,0.165,1.404028971,0.590929622,0.323703181,0.375034681,0
0.647221415,0.510777132,0.165,1.413025629,0.596302035,0.319098256,0.378445736,0
0.643643551,0.508643551,0.172287103,1.429472328,0.593731758,0.30122278,0.393643551,0
0.645601675,0.50948134,0.165,1.41986093,0.600383778,0.315599619,0.381037319,0
0.488523269,0.380794552,0.135794552,0.565583545,0.197737571,0.100724746,0.203758458,0
0.489249613,0.379583978,0.134583978,0.555705256,0.196309093,0.097335137,0.199860408,0
0.650137021,0.515137021,0.195137021,1.344998705,0.511743796,0.274232935,0.439588938,0
0.644765117,0.509765117,0.189765117,1.333287954,0.517867767,0.265100698,0.45570465,0
0.644003477,0.518001521,0.203000435,1.356502173,0.506498696,0.283601608,0.41,0
0.640104963,0.516295921,0.20251312,1.354065602,0.507960639,0.281798545,0.41,0
0.643959887,0.508959887,0.199653296,1.364183095,0.511193409,0.271930087,0.431386818,0
0.639457913,0.5,0.18,1.335069702,0.524319191,0.263099667,0.476084173,0
0.640643171,0.5,0.18,1.341203407,0.523074671,0.266981383,0.473713659,0
0.551869104,0.443691574,0.180514044,1.01616815,0.344275622,0.188584155,0.372383147,0
0.554333243,0.444363612,0.17939398,1.019505938,0.347815022,0.186657646,0.373727224,0
0.562360151,0.431040227,0.172106641,1.019060341,0.327361934,0.185878482,0.382893359,0
0.63692725,0.507409062,0.19,1.397276325,0.509943203,0.281628591,0.522077219,0
0.635051782,0.505064727,0.19,1.394088029,0.511701454,0.277854211,0.517622982,0
0.559977468,0.429256744,0.149279276,0.857380641,0.308421168,0.17139416,0.314279276,0
0.553513167,0.4209455,0.147432333,0.864121983,0.306297183,0.182014083,0.312432333,0
0.561618851,0.431367094,0.149748243,0.855668913,0.30896048,0.168697602,0.314748243,0
0.5559598,0.424091171,0.148131371,0.861570495,0.307101077,0.177994615,0.313131371,0
0.56885904,0.47614096,0.19043616,1.012956078,0.446385598,0.196090705,0.298154239,0
0.568314483,0.476685517,0.188257931,1.005060001,0.438217242,0.198759034,0.294886897,0
0.569295623,0.475704377,0.19218249,1.019286528,0.452934339,0.193951449,0.300773736,0
0.568153182,0.476846818,0.18761273,1.002721146,0.435797737,0.199549406,0.293919095,0
0.443870629,0.331511801,0.127358829,0.419254852,0.151713025,0.078437107,0.141794143,0
0.438947024,0.331736428,0.127789405,0.412193261,0.141672988,0.069052321,0.152315238,0
0.552703588,0.458481278,0.175,0.931484944,0.379277691,0.212540718,0.253481278,0
0.553628497,0.46009987,0.175,0.933404132,0.379971373,0.212725699,0.25509987,0
0.650201606,0.498870948,0.172338685,1.446520221,0.559943593,0.304717752,0.390403211,0
0.64600625,0.502997917,0.17100625,1.432288333,0.571855625,0.307704375,0.412022917,0
0.645804508,0.503065164,0.170804508,1.432664918,0.573287991,0.307563156,0.411283197,0
0.648919499,0.495451997,0.168064996,1.45699076,0.567721707,0.306512702,0.387838998,0
0.649260795,0.49636212,0.169202651,1.454203506,0.565651176,0.306034887,0.38852159,0
0.679702144,0.533008187,0.176653022,1.88884881,0.737134386,0.32043041,0.600543469,0
0.673575798,0.530893949,0.174106051,1.756845678,0.663601629,0.311690348,0.628232491,0
0.682042244,0.533010561,0.171989439,1.803834455,0.68751934,0.299907877,0.663509351,0
0.68062655,0.532656637,0.172343363,1.795977351,0.683520003,0.301878052,0.657610624,0
0.623336071,0.498336071,0.159665572,1.125907063,0.411903778,0.267771649,0.321998357,0
0.62294916,0.49794916,0.159820336,1.124908833,0.411369841,0.267067471,0.322230504,0
0.562081216,0.431961564,0.149880348,0.855186732,0.3091124,0.167938002,0.314880348,0
0.564975671,0.435683005,0.150707334,0.852168229,0.310063435,0.163182827,0.315707334,0
0.565,0.455,0.15,0.8205,0.365,0.159,0.26,0
0.559676103,0.451007077,0.146007077,0.826622482,0.354019462,0.161262656,0.263992923,0
0.645606898,0.495303449,0.176242759,1.453166338,0.515796274,0.317381517,0.425274486,0
0.645825336,0.495412668,0.176330134,1.452290403,0.515614971,0.317302879,0.425733206,0
0.489216013,0.401144009,0.143855991,0.719388054,0.22842642,0.14777041,0.257794412,0
0.496491336,0.404894802,0.150824567,0.707061571,0.231073793,0.140170173,0.261126392,0
0.626061659,0.514114509,0.169026425,1.588920724,0.596136531,0.295292537,0.421237827,0
0.62875553,0.519117412,0.170180941,1.585457176,0.60210153,0.290597505,0.431628472,0
0.628270552,0.518216739,0.169973094,1.586080719,0.601027651,0.291442752,0.429757843,0
0.671940346,0.538857061,0.18230951,1.704523344,0.653929425,0.365862969,0.542817781,0
0.668139701,0.529534925,0.175465075,1.726675339,0.648244654,0.319255583,0.605582086,0
0.526813227,0.423087936,0.152340661,0.754060502,0.261547293,0.139563735,0.282503325,0
0.525304105,0.420815065,0.14474452,0.725057113,0.280815065,0.128586369,0.272141092,0
0.508533912,0.414022608,0.130977392,0.798806082,0.257617911,0.163010086,0.275180521,0
0.506193395,0.412462263,0.132537737,0.789183958,0.254081131,0.161163678,0.273074056,0
0.619504505,0.494504505,0.161198198,1.116021623,0.406616217,0.260798199,0.324297297,0
0.619239173,0.494239173,0.161304331,1.115337066,0.406250058,0.260315295,0.324456496,0
0.550656493,0.44424237,0.13924237,0.836995033,0.335416517,0.16509599,0.27075763,0
0.557902276,0.43903012,0.148225569,0.839131527,0.343174497,0.17213079,0.277744311,0
0.62055437,0.481851457,0.184567638,1.228002365,0.496383559,0.308151976,0.331419094,0
0.614836933,0.479945644,0.183297096,1.209643041,0.500449292,0.296844157,0.328242741,0
0.661599582,0.507411519,0.19,1.33724844,0.540094032,0.235032963,0.442588481,0
0.658072986,0.51064907,0.18354969,1.314307299,0.535744411,0.24299798,0.461927014,0
0.745,0.57,0.215,2.25,1.1565,0.446,0.558,1
0.725,0.57,0.19,2.3305,1.253,0.541,0.52,1
0.505,0.405,0.11,0.625,0.305,0.16,0.175,1
0.51,0.39,0.135,0.6335,0.231,0.179,0.2,1
0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,1
0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,1
0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,1
0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,1
0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,1
0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,1
0.505,0.41,0.125,0.642,0.289,0.133,0.155,1
0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525,1
0.525,0.4,0.14,0.601,0.2625,0.1285,0.1835,1
0.535,0.39,0.125,0.599,0.2595,0.149,0.169,1
