1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
94,219.5815685,9,0,0,2.234391252,3.439012403,1.271735633,0.835504105,15.28091155,12.12739276,13.08895659,20.62638674,-9.460556305,-6.575865091,16.03642165,20.62638674,0.431499994,2.218672786,0
85.95166377,208.9516638,9,0.165323992,0,1.388888923,0.844750452,2.31642336,1.473640868,11.22258574,9.173380115,8.008055915,16.48632006,-6.147616226,-9.643588601,15.79120449,16.48632006,0.521797382,1.952588131,0
88.74866803,221.125666,9,0.006981444,0,1.413323847,1.457654958,1.475860996,1.58056778,14.11596268,10.79233298,12.38859338,19.16696162,-9.970890049,-5.182109589,15.15299968,19.16696162,0.444573381,2.295177878,0
86.48768842,223.5123116,9,0,0,1.458675289,1.183930566,1.549124233,1.399509541,15.40001553,13.03940586,12.65380409,20.50683977,-7.081832708,-8.23863757,15.32047072,20.50683977,0.417835777,2.049527362,0
116.6171008,215.9591172,9,0,0,3.055555485,2.325611338,3.013010945,2.537137707,19.9756305,15.444445,17.73523469,26.74721271,-13.59355764,-6.721190499,20.31474897,26.74721271,0.423271733,2.310367194,0
117.8605168,202.5348708,9,0,0,2.797150384,1.951053148,2.7377198,1.651863922,19.13952423,15.10851823,17.02065495,25.28940209,-12.09301958,-6.356611184,18.44963183,25.28940209,0.404530938,2.287034726,0
95.23070211,234.7178369,9,0,0,1.907423538,3.478886096,1.964408661,1.649143359,13.5355752,10.26491274,12.10253466,18.23927994,-9.811987629,-4.299122748,14.111111,18.23927994,0.439872612,2.338753715,0
115.4667408,202.7866963,9,0,0,3.073330608,2.147219233,3.015544967,1.922208195,19.58040245,15.51554623,17.70616868,25.51949626,-12.19457155,-5.622706481,17.81727968,25.51949626,0.393904136,2.317634371,0
110.1392597,211.7325925,9,0,0,1.925720016,1.343980088,1.570411536,1.910905062,9.562250036,7.366749243,8.263374667,13.05662598,-6.586502111,-3.896625504,10.48312775,13.05662598,0.476479418,2.255856902,0
99.36998753,215.5966653,9,0,0,1.785188352,2.444450152,1.94259168,1.138468836,15.61617567,12.27815285,13.93555654,20.63481984,-10.01407046,-5.041859809,15.05593045,20.63481984,0.420683125,2.309465059,0
108.6731489,211.9158564,9,0,0,1.976626664,1.397601644,1.560230166,1.961811747,8.51696726,6.430067344,7.245242193,11.87559197,-6.260699663,-3.815174874,10.07587479,11.87559197,0.50177874,2.246805262,0
102.0528667,202.5770666,9,0.005874075,0,0.740092444,0.80314816,1.3715146,1.047839323,9.711205115,7.385703949,6.467940991,15.27997086,-6.976503688,-9.729792574,16.7062963,15.27997086,0.587060655,1.995476902,0
95.63630585,222.5455059,9,0,0,1.297982845,1.624586697,1.166658552,0.65959215,13.64645787,10.16161047,12.21210995,18.56565254,-10.4545409,-4.303043014,14.75758438,18.56565254,0.452925438,2.349823606,0
103,216,9,0,0,1.390384447,0.581946365,1.072494166,1.180916738,8.41603315,6.147475409,6.554546613,12.54607687,-6.805672845,-5.584459604,12.39013226,12.54607687,0.564168133,2.14534875,0
117.1743368,201.758407,9,0.084267446,0,1.691642155,0.656048469,2.30835799,2.284732583,15.81029279,12.23038388,14.21474934,20.98574391,-10.73972526,-4.786627643,15.52635236,20.98574391,0.417127929,2.34698531,0
93,233.9582786,9,0.065739524,0,2.05000723,2.587404762,2.272229471,1.840765321,12.42777492,9.237954215,10.91389262,17.13147951,-9.569462518,-4.541648496,14.111111,17.13147951,0.462751159,2.317876804,0
85.0898799,224.9101201,9,0,0,1.497503334,1.016317705,1.607366301,1.296202127,16.13774741,14.35955842,12.77028802,21.28340068,-5.33457217,-10.10238214,15.43695499,21.28340068,0.40215925,1.900592123,0
95.72528196,222.466416,9,0,0,1.293039729,1.612833062,1.178741727,0.665450656,13.65744256,10.17039824,12.22968548,18.57224334,-10.46113173,-4.283270547,14.74440274,18.57224334,0.452668918,2.351004402,0
103,222.3882632,9,0,0,1.421243996,1.326168464,1.811762824,1.532471523,13.8694089,10.46300457,12.53097562,18.61424622,-10.21921242,-4.015299972,14.23451205,18.61424622,0.43856971,2.355751574,0
103.7801802,214.8297297,9,0,0,0.899724696,0.641015894,2.101651389,1.049088774,14.66391345,10.95390395,13.77502525,19.26281214,-11.1300301,-2.6666667,13.7966969,19.26281214,0.432490253,2.45028759,0
88.18211432,221.8178857,9,0,0,1.411607865,1.387111168,1.478523097,1.524738969,14.50573566,11.43911463,12.51260207,19.56549129,-9.199864966,-5.979403167,15.17926828,19.56549129,0.436838891,2.230066917,0
95.55181332,235.2530222,9,0,0,1.830118991,3.62992728,1.863318101,1.432294127,13.71397035,10.47898688,12.24525082,18.4176752,-9.704950561,-4.406159783,14.111111,18.4176752,0.433345404,2.331188645,0
115.3651489,205.2863404,9,0.070539006,0,1.651683064,0.565317276,2.104884299,2.271718454,14.63423546,11.46380632,13.39141831,19.04748112,-9.51128644,-3.728449174,13.23973525,19.04748112,0.397302925,2.361300565,0
100.6871073,215.7430119,9,0,0,1.459973535,1.794020725,2.023895291,1.140636947,15.23133829,11.77407003,13.83799221,20.0819544,-10.37180679,-4.18004076,14.55184777,20.0819544,0.424678968,2.359566833,0
118.3574511,201.6248202,9,0,0,2.782702281,1.810111499,2.737075427,2.168116508,19.54034643,15.48810146,17.84129363,25.291647,-12.15673731,-5.0971621,17.25390072,25.291647,0.388254973,2.343358759,0
103,217.1557323,9,0,0,0.985199842,0.773845677,2.102458959,1.21464414,14.43142092,10.81184014,13.46120346,19.02121992,-10.85874386,-2.910654608,13.76939865,19.02121992,0.43293936,2.43093959,0
88.21786728,223.3575408,9,0.071384354,0,1.638733948,1.330821483,1.586903584,1.168504276,14.27726228,11.71322472,11.67473551,19.44382561,-7.692112145,-7.807577851,15.49969062,19.44382561,0.435465249,2.095812788,0
102.5657595,210.3548736,9,0,0,1.138132796,0.65067063,1.050453401,1.061021651,8.248131918,6.124338968,5.627236374,12.99282008,-6.371378385,-7.862686338,14.23406455,12.99282008,0.592560194,2.038255175,0
115.2230133,202.6115067,9,0,0,3.012389357,1.821542459,2.976818269,1.76195491,19.86384566,15.68185775,18.184659,25.72502364,-12.54596652,-5.037564201,17.58353233,25.72502364,0.391545519,2.349044204,0
96.60525461,221.6842181,9,0,0,1.244152373,1.496589751,1.298244173,0.723391213,13.76608105,10.25730913,12.40350726,18.63742634,-10.52631492,-4.08772109,14.61403645,18.63742634,0.450131939,2.36268246,0
98.29644613,232.7193627,9,0,0,1.722222134,3.140871617,1.685770647,1.333757876,13.80500655,10.59552023,12.26218723,18.5573132,-9.628458307,-4.62845841,14.25691696,18.5573132,0.430212756,2.315126039,0
114.3059734,202.1529867,9,0,0,2.961442679,1.671808713,3.015028409,1.768429074,20.27141922,15.96206456,18.79601877,26.05617706,-12.92806655,-4.426204315,17.35427235,26.05617706,0.388804478,2.38287282,0
98.97631041,228.0118448,9,0,0,2.012821875,1.998007355,2.035833728,2.31665828,13.00459994,9.641022572,11.57593528,17.79684179,-10.09073132,-4.285993466,14.37672453,17.79684179,0.459661304,2.339041914,0
102.8762503,214.3912544,9,0,0,1.396875172,0.590606075,0.89520802,1.152449276,7.408656725,5.399860262,5.178749547,11.64735963,-6.026388613,-6.689721022,12.71610937,11.64735963,0.592963012,2.067599632,0
103,216,9,0,0,0.88888884,0.6518517,2.1666663,1.1444442,14.555555,10.888889,13.666667,19.11111,-11,-2.6666667,13.666667,19.11111,0.43169576,2.4475467,0
90.98605297,225.9651324,9,0,0,1.912986133,1.954114348,2.051294006,2.364895699,13.19138368,9.7288086,11.78242701,18.06291593,-10.38772625,-4.226871311,14.61459776,18.06291593,0.465477054,2.354001049,0
86.79666055,222.1016697,9,0.061203873,0,1.603102308,1.243840306,1.719861931,1.54469813,14.44129742,11.76833672,11.9548134,19.6007416,-8.018882718,-7.459451321,15.47833442,19.6007416,0.433403701,2.124047334,0
103,217.9148145,9,0,0,1.048456679,0.853971032,2.060287729,1.260751294,14.34988995,10.76123464,13.3262555,18.96218033,-10.76596716,-3.070905288,13.83687256,18.96218033,0.433756154,2.42003208,0
95.69216218,236,9,0.011401401,0,1.727922895,3.723306566,1.750725784,1.109487219,13.81474473,10.65236251,12.27342395,18.51844973,-9.487146664,-4.623963739,14.111111,18.51844973,0.426596404,2.315146962,0
117,224,9,0,0,3.0555556,2.5596585,3.0555556,3.0215273,20.25926,15.444445,17.777779,27.555555,-14.444445,-7.4444447,21.88889,27.555555,0.44151622,2.3041532,0
103.8961141,214.6558288,9,0,0,0.901334893,0.639405705,2.091990242,1.034919059,14.68001539,10.9635651,13.79112717,19.28535491,-11.14935243,-2.6666667,13.8160192,19.28535491,0.432608313,2.450694883,0
93,231.3631488,9,0.008069973,0,2.396024561,2.448997922,2.618246854,2.994156699,12.31243593,8.834267753,11.08690111,17.01614,-10.43450546,-3.676605193,14.111111,17.01614,0.482458253,2.382292857,0
92.53489175,224.1627898,9,0,0,1.406976487,1.704778557,1.052970807,0.67194316,13.89060937,10.72351034,12.03359107,18.91472668,-9.501296285,-5.571054297,15.07235111,18.91472668,0.448446667,2.256954048,0
91.88340168,223.7648224,9,0.026130843,0,1.480346655,1.654080481,1.179621862,0.77758269,13.74930477,10.62714032,11.81049631,18.81027668,-9.366491888,-5.816423521,15.18291596,18.81027668,0.44952461,2.243074574,0
113.0342703,211.3707162,9,0,0,1.825198772,1.238097936,1.590515864,1.810383746,11.62628543,9.21633927,10.27379856,15.38871836,-7.229837867,-4.05745948,11.28729727,15.38871836,0.426522892,2.273730444,0
88.61331403,219.7881653,9,0.066502295,0,2.313083569,2.672733389,1.810618108,1.358296394,15.72213435,13.33579896,12.67077547,21.15982964,-7.159007164,-9.154075663,16.31308325,21.15982964,0.415602774,2.022205346,0
113.3326187,210.7036243,9,0,0,1.491707652,0.971562361,1.676972559,1.395663546,14.14688536,11.1440416,12.89315379,18.40346099,-9.008530586,-3.761193426,12.76972359,18.40346099,0.393253971,2.342293678,0
88.38070417,223.3756338,9,0.069374022,0,1.631697786,1.345181869,1.568810591,1.151138062,14.25380841,11.66497675,11.68076652,19.41568097,-7.766494421,-7.719123251,15.4856183,19.41568097,0.436089819,2.102354713,0
114.4438444,202.5561556,9,0.103386726,0,1.56476471,0.265458507,2.350267086,2.461375815,15.14557414,11.63576943,14.01544875,19.78550338,-10.5294132,-3.39037372,13.9197865,19.78550338,0.411728119,2.405340306,0
87.09201253,221.9539937,9,0.052999651,0,1.574387539,1.276191914,1.682942934,1.550125452,14.39207207,11.62066073,12.02044725,19.53510775,-8.314234674,-7.114874063,15.42910907,19.53510775,0.43509375,2.149940547,0
115.9070336,210.1633027,9,0.010329597,0,1.711892414,1.04699253,1.68341847,1.790043601,13.87158261,11.16275903,12.48827698,17.96371174,-8.126469768,-4.149915111,12.27638457,17.96371174,0.378561356,2.302182896,0
96.3442947,208.9718136,9,0,0,3.259955326,5.914938046,2.727442132,2.900874121,18.54958897,15.37524205,15.8217746,24.45175258,-9.523042074,-8.183445002,17.70648718,24.45175258,0.401208342,2.151378468,0
93.80051898,225.3963671,9,0,0,1.599452027,1.958212938,1.2879949,1.071241489,13.21541107,9.756189909,11.73373705,18.15630564,-10.37766207,-4.445020965,14.82268352,18.15630564,0.463143234,2.340715221,0
103.4513426,226,9,0,0,1.703416101,1.864123593,1.830513477,1.84337303,12.84625908,9.720730274,11.28709887,17.53094711,-9.37658459,-4.67747935,14.05406331,17.53094711,0.451982218,2.298837124,0
95.82489738,215.2027664,9,0,0,2.660519385,4.195111658,1.723759174,1.132633264,16.65198366,13.63491557,14.19815555,22.12288324,-9.051206254,-7.361486461,16.41269278,22.12288324,0.409928125,2.174613769,0
92.92070459,224.1199217,9,0,0,1.402213357,1.740582014,1.02439206,0.640319047,13.77311912,10.53298546,11.99548609,18.79088552,-9.720399851,-5.332898231,15.05329861,18.79088552,0.450868359,2.275691383,0
116.1172349,211.4689395,9,0,0,1.714080689,1.131291476,1.619252599,1.681028075,13.70817576,11.06226316,12.29425472,17.76800941,-7.937736842,-4.241761445,12.17949803,17.76800941,0.377779193,2.29203492,0
85.31149453,222.8442527,9,0.102458484,0,1.747493416,1.081161495,1.905507683,1.517407053,14.68882522,12.51091973,11.62477609,19.93077891,-6.533716809,-9.192144764,15.72586222,19.93077891,0.424905358,1.993844314,0
115.93189,227.9164034,9,0,0,3.075335466,2.476935035,3.550051087,3.215947479,21.26143736,16.45321527,18.60853111,28.72256399,-14.42466503,-7.958719786,22.38338506,28.72256399,0.432162553,2.288106271,0
99.36604118,227.8169794,9,0,0,1.984674646,1.969860119,1.994695467,2.261951562,13.05079029,9.697316999,11.60624768,17.84880592,-10.06041896,-4.333627222,14.39404588,17.84880592,0.457994819,2.335633578,0
88.63030596,217.3030596,9,0.082154231,0,1.388888874,1.261383095,1.814138506,1.537246938,12.86914536,10.00943306,10.67812875,17.91987409,-8.579137419,-6.573050915,15.15218807,17.91987409,0.474964643,2.178066308,0
103,220.6580617,9,0,0,1.277060569,1.14353606,1.907885119,1.427377943,14.05524517,10.5783514,12.83856704,18.74881714,-10.43068145,-3.650035233,14.08071652,18.74881714,0.436707965,2.380613427,0
99.23109913,201.5486022,9,0,0,3.443244271,6.923028546,4.102110936,5.082015168,20.22974049,16.65826661,17.65466694,26.37628817,-10.71442214,-7.725222411,18.43964477,26.37628817,0.397288177,2.208247485,0
106.9562328,225.8905819,9,0,0,1.554947819,3.068617771,3.52576956,2.547926954,7.843341704,5.77048316,6.53853471,11.22100624,-6.21857503,-3.914419692,10.13299462,11.22100624,0.52760611,2.257427053,0
107.6063682,226.808491,9,0,0,1.529354582,2.946825444,3.387119976,2.544246736,7.896768122,5.890068139,6.495667084,11.30456836,-6.020099551,-4.203301934,10.22340144,11.30456836,0.527801547,2.231459485,0
91.28325558,226.7081389,9,0,0,1.991414603,2.024287243,2.142105914,2.481575216,13.05929362,9.588462914,11.68335943,17.90605908,-10.41249311,-4.127803769,14.54029711,17.90605908,0.468389968,2.359506356,0
111.5794241,206.4382257,9,0,0,2.018630243,1.284284605,2.398694037,1.215727687,17.35370943,13.3705942,15.97484189,22.71569472,-11.94934722,-4.136605155,16.08595289,22.71569472,0.414448766,2.389744421,0
85,224.5858584,9,0.023007867,0,1.557519632,1.01413387,1.680134875,1.335554734,15.88608202,14.07631908,12.5246913,21.05723945,-5.429293106,-10.08417473,15.51346853,21.05723945,0.405700938,1.90665357,0
89.1635046,221.0981028,9,0,0,1.388888797,1.496811805,1.42809403,1.551395217,14.05348455,10.64486638,12.42627781,19.08930944,-10.22585543,-4.88162212,15.10747757,19.08930944,0.446391897,2.317568222,0
86.51519779,209.5151978,9,0.180977715,0,1.388888944,0.854397267,2.351644243,1.468653677,11.1104007,9.095111509,7.914133566,16.32195606,-6.045867017,-9.588800626,15.6346672,16.32195606,0.522493581,1.949353671,0
114.8957373,201.9652458,9,0.107249529,0,1.653588388,0.277390545,2.413989272,2.568088948,15.36182317,11.8404382,14.22011017,20.02492021,-10.56415401,-3.425136491,13.98929016,20.02492021,0.408958115,2.403458607,0
105.2315405,230.8632636,9,0,0,1.309936308,1.923873254,2.229210946,1.639433433,7.917350434,6.121644742,6.162564344,11.46784157,-5.387116474,-5.264357323,10.65147352,11.46784157,0.525164966,2.121061681,0
86.57358048,222.2132098,9,0.067400542,0,1.624790644,1.219405057,1.74774694,1.540598861,14.47847746,11.87987676,11.90523999,19.65031501,-7.795802661,-7.71971137,15.51551446,19.65031501,0.432127204,2.104490127,0
114.2733176,201.2733176,9,0.102139723,0,1.566254085,0.298216104,2.267775274,2.43677515,15.09133019,11.666667,13.88337192,19.72395049,-10.27398857,-3.623872133,13.89786038,19.72395049,0.408230801,2.385708557,0
101.6318761,203.2103565,9,0.005843237,0,0.685657027,0.7632644,1.36254929,0.909180718,9.805046438,7.482425736,6.476582492,15.45613146,-6.967862195,-9.985391922,16.9532541,15.45613146,0.590051362,1.983629554,0
113.5784328,200.5067398,9,0,0,2.718239011,1.29027452,2.990536268,1.988636897,21.13187689,16.56801585,20.15795246,26.66966305,-13.69158491,-2.921772832,16.61335879,26.66966305,0.380272764,2.464919105,0
113.9093893,201.9546946,9,0,0,2.939410219,1.607054681,3.031552812,1.771228898,20.44767897,16.08324313,19.06040814,26.19938806,-13.09330998,-4.161814898,17.25512632,26.19938806,0.387619084,2.397502383,0
104.0605155,215.1515876,9,0,0,1.124558944,0.815249504,2.037047803,1.322767933,13.1729571,9.851940469,12.2055122,17.46141936,-9.963051469,-2.902336792,12.86538856,17.46141936,0.449024348,2.404087325,0
86.02303905,222.4884805,9,0.082693359,0,1.678315493,1.159101075,1.816564619,1.530482235,14.57023441,12.15514748,11.78289729,19.77265771,-7.245261271,-8.362009615,15.60727141,19.77265771,0.428976923,2.05622471,0
92.41576217,223.0494573,9,0,0,1.388888732,1.728083679,1.102868078,0.879261357,13.64394142,10.21123182,12.06491557,18.65567618,-10.29812775,-4.737077158,15.03520525,18.65567618,0.453957559,2.324655802,0
102.0763037,215.8973671,9,0,0,1.116962047,1.107997969,2.109648064,1.142923703,14.82544152,11.24240237,13.73508888,19.49883462,-10.74911945,-3.271060547,14.02018027,19.49883462,0.428893475,2.412410317,0
103,225.0382175,9,0,0,1.642073474,1.605885899,1.664543156,1.693431496,13.58478446,10.28634087,12.05987258,18.40813914,-9.895329174,-4.574734736,14.47006331,18.40813914,0.441421135,2.31767348,0
119.0899709,223.3598834,9,0,0,1.507640673,1.173439448,1.825692318,1.012137625,12.88241585,9.823623658,11.30334297,17.52028091,-9.176376342,-4.737217468,13.91359451,17.52028091,0.439477139,2.291890891,0
97.02978089,215.3366423,9,0,0,2.36301724,3.600107558,1.798134625,1.134616622,16.29993959,13.17378738,14.10890501,21.61712937,-9.378458638,-6.573105976,15.95156471,21.61712937,0.413583468,2.220446199,0
93.9564016,224.5231808,9,0.004844266,0,1.405843637,1.878041561,0.990464736,0.568483879,13.40407607,9.980622911,11.84044634,18.39115808,-10.27035756,-4.690887842,14.96124587,18.39115808,0.457189675,2.325452682,0
103,224.4913209,9,0,0,1.596498767,1.548157917,1.694926298,1.660212635,13.64352515,10.32280066,12.15709865,18.45067544,-9.96217208,-4.459278794,14.42145032,18.45067544,0.440832659,2.325532023,0
103.4591216,200.4465372,9,0,0,0.727463338,0.74307259,1.313067579,0.947669636,10.35196935,8.072677597,6.951084067,16.03214691,-6.837875354,-10.20265576,17.04053093,16.03214691,0.576562445,1.971302816,0
98.73727822,219.789086,9,0,0,1.12570665,1.214952037,1.587778215,0.8637713,14.02929358,10.46787939,12.82464778,18.79535362,-10.68424267,-3.613938111,14.29818118,18.79535362,0.443985272,2.390976403,0
107.5309767,218.5663258,9,0,0,1.791545228,2.207401577,2.493602086,2.256175764,7.950180926,5.89577257,6.673550223,11.28121936,-6.163224785,-3.829891391,9.993116289,11.28121936,0.519720203,2.250504689,0
96.12726165,235.8181976,9,0,0,1.722222196,3.801956493,1.720202267,1.140941826,13.95420956,10.76767786,12.43434486,18.66060791,-9.559595066,-4.559595356,14.1191911,18.66060791,0.4245664,2.320324799,0
102.7605533,201.0986166,9,0,0,0.740609245,0.79671148,1.248827239,0.842368446,10.66509029,8.24725102,7.60640104,16.14161858,-7.253517717,-9.176067182,16.42958499,16.14161858,0.553235182,2.027617687,0
103,216,9,0,0,0.88888884,0.6518517,2.1666663,1.1444442,14.555555,10.888889,13.666667,19.11111,-11,-2.6666667,13.666667,19.11111,0.43169576,2.4475467,0
119.0931416,226.0931416,9,0,0,1.931460823,1.601476524,2.241555917,1.476681446,14.93596129,11.25816175,13.04882855,20.50089327,-11.03339862,-5.661398031,16.69479744,20.50089327,0.45327145,2.295566854,0
86.39790543,222.3010473,9,0.072280404,0,1.641870159,1.200162355,1.769706321,1.537370696,14.50775664,11.96771428,11.86620104,19.68935396,-7.620127626,-7.924665563,15.54479364,19.68935396,0.431121965,2.089088871,0
118.5891322,225.5891322,9,0,0,2.202132586,1.832197999,2.437559612,1.848666228,16.21776304,12.26618055,14.18751666,22.19959143,-11.85474745,-6.090739396,17.94548752,22.19959143,0.450440898,2.297634368,0
93,234.1261875,9,0.069470833,0,2.027619377,2.596359896,2.249841615,1.766139129,12.43523753,9.264073349,10.90269871,17.13894215,-9.513492913,-4.597618125,14.111111,17.13894215,0.46147608,2.313708986,0
114.2066784,204.3948057,9,0,0,2.63489969,1.678989315,2.723046159,1.537103524,18.64030712,14.6031335,16.98033475,24.3374565,-12.11152325,-4.979921279,17.09144575,24.3374565,0.402217087,2.34852067,0
87.70091127,220.59919,9,0.077766527,0,2.177912744,2.262227808,1.844410789,1.397028276,15.47432141,13.16683555,12.38916966,20.86695951,-6.922458366,-9.255453747,16.1779126,20.86695951,0.417501701,2.00814818,0
88.46518122,215.6518122,9,0.118848616,0,1.388888907,1.161421524,1.979263225,1.515834751,12.33096108,9.715877941,9.889199337,17.3878057,-7.845249727,-7.325285897,15.17053525,17.3878057,0.487896616,2.115916594,0
85.19225197,222.903874,9,0.105770777,0,1.75908644,1.068100169,1.920413003,1.515215879,14.70869899,12.57054101,11.59827771,19.95727729,-6.414474258,-9.331261064,15.74573599,19.95727729,0.424223035,1.983390438,0
115.9618496,210.6566461,9,0.004238937,0,1.717983067,1.095717803,1.640783859,1.741318369,13.79443423,11.1323057,12.39691707,17.85407987,-7.986384577,-4.192549734,12.17893401,17.85407987,0.376665497,2.296202675,0
71,180,9,0.11111111,0,1.222222,0.5629625,3,1.8666646,22.333334,18.333334,21.444445,27.222221,-12,-2.6666667,14.666667,27.222221,0.3273826,2.4538307,0
60,181,9,0.11111111,0,1.6666666,1.2000005,2.6666667,2.0888875,19.62963,17.11111,17.88889,23.88889,-7.5555553,-5.2222223,12.777778,23.88889,0.28569087,2.1891353,0
57,177,9,0,0,0.94444495,0.55185163,1.4444443,1.71852,19.592592,15.777778,18.444445,24.555555,-11.444445,-3.4444444,14.888889,24.555555,0.3589904,2.413262,0
68,172,9,0,0,1.0555553,1.0628396,2.3333337,1.6996722,30.11111,24.555555,30.11111,35.666668,-16.666666,0,16.666666,35.666668,0.31229463,2.6178014,0
71,187,9,0,0,2,1.6329935,3.555555,1.8698399,18.666666,14.666667,16.222223,25.11111,-12,-7.3333335,19.333334,25.11111,0.43121487,2.2543035,0
60,181,9,0.11111111,0,1.6666666,1.2000005,2.6666667,2.0888875,19.62963,17.11111,17.88889,23.88889,-7.5555553,-5.2222223,12.777778,23.88889,0.28569087,2.1891353,0
71,180,9,0.11111111,0,1.222222,0.5629625,3,1.8666646,22.333334,18.333334,21.444445,27.222221,-12,-2.6666667,14.666667,27.222221,0.3273826,2.4538307,0
52,185,9,0,0,1.6666666,1.4222219,0.94444436,0.95185256,19.25926,14.888889,18.222221,24.666666,-13.111111,-3.1111112,16.222221,24.666666,0.39645794,2.4518359,0
57,177,9,0,0,0.94444495,0.55185163,1.4444443,1.71852,19.592592,15.777778,18.444445,24.555555,-11.444445,-3.4444444,14.888889,24.555555,0.3589904,2.413262,0
63,179,9,0,0,0.6666668,0.22222233,1.5555557,0.5629631,11.814815,9.777778,9.444445,16.222223,-6.111111,-7.111111,13.222222,16.222223,0.41976216,2.04457,0
57,177,9,0,0,0.94444495,0.55185163,1.4444443,1.71852,19.592592,15.777778,18.444445,24.555555,-11.444445,-3.4444444,14.888889,24.555555,0.3589904,2.413262,0
71.05382482,187.2152993,9,0.005980536,0,1.961126512,1.572409032,3.531632901,2.017188946,18.4792759,14.52911465,16.15045653,24.75825841,-11.85048659,-6.986462403,18.83694947,24.75825841,0.426863398,2.269967896,0
60,181,9,0.11111111,0,1.6666666,1.2000005,2.6666667,2.0888875,19.62963,17.11111,17.88889,23.88889,-7.5555553,-5.2222223,12.777778,23.88889,0.28569087,2.1891353,0
59.24275407,179.9903388,9,0.083064965,0,1.484366799,1.036397803,2.358159055,1.995401073,19.62028104,16.77455659,18.02912059,24.05716645,-8.537170596,-4.773483942,13.31065474,24.05716645,0.304192794,2.24570831,0
61.52631087,181.8325332,9,0.095693829,0,1.712918454,1.260080675,2.79000487,2.058493433,19.49601342,16.77193001,17.65763073,24.05847979,-8.172246594,-5.51515066,13.68739767,24.05847979,0.30588313,2.198177748,0
54.78934729,173.9050862,9,0,0,0.772505108,0.509216305,1.223379055,1.131000408,22.17987494,17.69367643,21.49023323,27.35571584,-13.458595,-2.068927179,15.52752225,27.35571584,0.354622716,2.497598932,0
58.27553641,178.7007152,9,0.047242089,0,1.251518287,0.827430791,1.964107357,1.87599241,19.60833977,16.3446825,18.20823479,24.27210317,-9.790971533,-4.200317879,13.99128935,24.27210317,0.327824994,2.317968078,0
51.58725269,174.5943345,9,0,0,1.078092688,0.86334668,1.444444541,1.672524097,19.36984482,16.17872245,17.24161226,24.68920415,-9.573371321,-6.384702025,15.95807319,24.68920415,0.353376407,2.224594919,0
71.28703479,177.7037217,9,0.095164733,0,1.182356077,0.564565647,2.840536243,1.749034312,22.45027398,18.82767178,21.10957084,27.41357762,-10.8678072,-4.02210875,14.88991606,27.41357762,0.327807756,2.359751,0
52.45603956,174.980462,9,0,0,1.056641215,0.813349369,1.444444502,1.679906787,19.40559743,16.11436783,17.43467601,24.66775245,-9.873692795,-5.912768443,15.78646104,24.66775245,0.354277495,2.254877412,0
67.52092147,180.3162799,9,0.11111111,0,1.362790879,0.764444793,2.894573389,1.936949229,21.47820686,17.94676916,20.31989454,26.16795552,-10.59431163,-3.474937483,14.06924944,26.16795552,0.314196345,2.370112874,0
71,183.1210587,9,0.061570497,0,1.569006394,1.04005243,3.24770282,1.868080357,20.69849316,16.6984936,19.11603626,26.28094939,-12,-4.747372529,16.74737292,26.28094939,0.373677829,2.364868401,0
69.60226066,176.2726951,9,0.059342987,0,1.144569799,0.795861797,2.689391428,1.788860651,25.95710184,21.23234837,25.48235788,31.1565996,-14.17426089,-1.424231712,15.59849276,31.1565996,0.320352917,2.5302268,0
60.28154509,180.974405,9,0.11111111,0,1.655291037,1.183695507,2.675198368,2.083199703,19.69883132,17.14239283,17.97989446,23.97420663,-7.669310896,-5.156812835,12.82612413,23.97420663,0.28675797,2.195910181,0
70.70653905,179.2174375,9,0.100242186,0,1.20591861,0.611860637,2.934786491,1.85032935,23.09415852,18.94199364,22.29222092,28.04825949,-12.45649475,-2.405812516,14.86230754,28.04825949,0.32590669,2.469870366,0
60.85838435,179.8774974,9,0.103774492,0,1.618978579,1.158674734,2.615310377,2.020094809,19.86195621,17.41924813,17.96959266,24.19702786,-7.32812014,-5.677092627,13.00521307,24.19702786,0.288639363,2.16332878,0
53.23468542,175.3265269,9,0,0,1.037415441,0.768539531,1.444444467,1.686523486,19.43764052,16.05669033,17.60770843,24.64852647,-10.1428544,-5.489800346,15.63265452,24.64852647,0.355085091,2.282017944,0
58.66349113,179.2179882,9,0.061610782,0,1.34491472,0.911248262,2.122163008,1.923887684,19.61312946,16.51710665,18.13639139,24.18589123,-9.288067157,-4.43021699,13.71828419,24.18589123,0.318346027,2.288984407,0
60,181,9,0.11111111,0,1.6666666,1.2000005,2.6666667,2.0888875,19.62963,17.11111,17.88889,23.88889,-7.5555553,-5.2222223,12.777778,23.88889,0.28569087,2.1891353,0
70.68978877,180.028201,9,0.11111111,0,1.234755791,0.580927622,2.990599661,1.872931513,22.25708679,18.29886604,21.34417472,27.12821766,-11.87466212,-2.738735976,14.6133984,27.12821766,0.326206851,2.44636602,0
62.70073045,179.199513,9,0.011084057,0,0.766423295,0.319762073,1.666396261,0.715184001,12.59439371,10.50932565,10.28683341,16.98702298,-6.25520373,-6.922682046,13.17788582,16.98702298,0.406387675,2.058991331,0
71.02533563,187.1013425,9,0.00281507,0,1.981702042,1.604476068,3.544294741,1.93919788,18.57846048,14.60192038,16.18844214,24.94502088,-11.92962324,-7.170059429,19.09968316,24.94502088,0.429166609,2.261676815,0
