1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
0.511909386,0.735070582,0.514454735,0.731966476,0.51451,0.728002792,0.511909386,0.720931847,0.509975963,0.696742429,0.504175963,0.648008062,0.49022852,0.584589588,0.473748882,0.528059066,0.460312835,0.463180171,0.451352137,0.403725381,0.449363449,0.355174277,0.453738268,0.315154538,0.464628966,0.288900432,0.467789664,0.278784277,0.463919664,0.281104277,0.460098352,0.293589327,0.460208882,0.315278905,0.458988184,0.348538484,0.458476788,0.392773796,0.448357234,0.448575953,0.447136535,0.494330582,0.463567486,0.533135211,0.477563617,0.591799317,0.482758268,0.646440843,0.484688268,0.693400582,0.487288882,0.725810582,0.485348882,0.739824949,0.484027654,0.740805472,0.483314929,0.741720523,0.480613785,0.737028473,0.483103869,0.714610261,0.477199916,0.673734367,0.475664205,0.617449157,0.451285349,0.571090261,0.43724053,0.517784789,0.434089832,0.460584528,0.438565181,0.417816215,0.436683869,0.378942691,0.432869134,0.347078062,0.425184399,0.323019588,0.423199134,0.315889749,0.421923171,0.321790331,0.419934483,0.34389749,0.415459134,0.373552338,0.41672852,0.398894548,0
0.515676656,0.750325665,0.518511104,0.749251905,0.517097542,0.748633785,0.515157542,0.747552701,0.51374398,0.733044581,0.506908428,0.692160534,0.482139114,0.631812701,0.455582876,0.573291372,0.434552458,0.507695419,0.416215384,0.45602,0.413108728,0.409427545,0.418639196,0.363587832,0.423381018,0.33565,0.422458592,0.324983251,0.416520164,0.328542168,0.409677287,0.33734188,0.40633105,0.353384047,0.401428173,0.380996215,0.399241268,0.415105419,0.389603894,0.450865969,0.387804998,0.489763006,0.411639914,0.529146215,0.428261268,0.588873251,0.432647706,0.650920288,0.43509682,0.705559712,0.44169279,0.742922701,0.441823894,0.753421617,0.441823894,0.745860821,0.444280332,0.731940288,0.44880055,0.709182184,0.455116988,0.668529525,0.45577453,0.620046824,0.45729657,0.57394519,0.433458978,0.533061142,0.418261186,0.482133818,0.411942072,0.435088399,0.412566988,0.410572184,0.409216102,0.392703514,0.404968092,0.380701084,0.396850082,0.372720534,0.396330968,0.370860821,0.395429196,0.4006889,0.396464748,0.44920481,0.390145634,0.504785344,0.390523644,0.546032914,0
0.490076707,0.670338068,0.491897204,0.672586428,0.489658602,0.672515097,0.487728602,0.671943214,0.485549906,0.668336786,0.467850995,0.654836526,0.45987199,0.597418215,0.457394691,0.519670148,0.46030898,0.436054206,0.452399572,0.353724693,0.436740781,0.287309546,0.425558577,0.233250894,0.420047487,0.202413572,0.412735283,0.192201331,0.413093791,0.194202922,0.409880901,0.224055843,0.421540497,0.269751183,0.447903791,0.335061736,0.465373697,0.408784154,0.475640901,0.487412823,0.483500094,0.567432028,0.495518508,0.650794805,0.512390901,0.673301282,0.525333697,0.695512435,0.525154288,0.695226494,0.526497084,0.695226494,0.525899572,0.694368669,0.513871776,0.672537874,0.48867187,0.634711689,0.476524572,0.561070292,0.466316965,0.489310292,0.454109761,0.419870292,0.440151656,0.355336234,0.428372248,0.304773506,0.414951751,0.267876786,0.407152154,0.231194058,0.405042745,0.208258669,0.405281751,0.196974302,0.40546085,0.195440795,0.409808551,0.201500503,0.41239597,0.223126379,0.42677187,0.265501541,0.452220472,0.321490145,0.477360781,0.397808814,0.496640875,0.480280989,0
0.511860371,0.745157616,0.51564138,0.742847616,0.513799912,0.742847616,0.511948902,0.740634037,0.510018902,0.727168806,0.504307434,0.684569074,0.48170899,0.627866958,0.455171098,0.57883219,0.43625239,0.517181727,0.424110282,0.459948879,0.422957077,0.409018879,0.431739926,0.364508148,0.444658828,0.337561,0.450024793,0.328912384,0.445977271,0.329639732,0.440256262,0.336154963,0.436041218,0.35403781,0.431993696,0.383490658,0.426450208,0.417689468,0.409670847,0.464510658,0.405357271,0.50218781,0.43356911,0.532384232,0.455026174,0.589298273,0.459251218,0.649381852,0.462068828,0.700620658,0.464451945,0.733880195,0.463754599,0.744732847,0.464020653,0.739066694,0.465960194,0.734543116,0.467801663,0.73201119,0.473690653,0.711711921,0.471937716,0.671316227,0.479490653,0.614508148,0.451900371,0.570102921,0.432382848,0.519491727,0.42587276,0.466782917,0.431318175,0.436055305,0.427980282,0.407001458,0.422535326,0.382577153,0.412421292,0.36289881,0.411800194,0.362049273,0.409417077,0.377506157,0.409328545,0.409173042,0.403705609,0.454401579,0.405902121,0.485881389,0
0.474236737,0.70603518,0.470928905,0.706686305,0.47148537,0.701710563,0.468721783,0.69343225,0.470095318,0.665295625,0.473118105,0.61534161,0.479189524,0.547865868,0.487473769,0.474792735,0.488289433,0.39874418,0.493247923,0.327005063,0.496266413,0.26982225,0.490466413,0.22685,0.491852168,0.192471445,0.491022878,0.169667187,0.490466413,0.168023492,0.491567122,0.180606945,0.494892878,0.207069515,0.498762878,0.255658633,0.508432878,0.319481765,0.5045808,0.394873492,0.495213769,0.467935742,0.484165937,0.538011688,0.480852401,0.608763938,0.488592401,0.660665625,0.485007447,0.703973618,0.482261783,0.72846193,0.480321783,0.74236711,0.483077447,0.751968555,0.475066027,0.758263133,0.465667447,0.735804617,0.458489615,0.68789839,0.447156737,0.630064452,0.438846646,0.564939069,0.434402259,0.502129389,0.430532259,0.436343405,0.429158723,0.372850835,0.428887304,0.316277382,0.427513769,0.27325389,0.427513769,0.23652357,0.425850891,0.208407828,0.424459433,0.194176382,0.427767265,0.190848633,0.427477923,0.206361445,0.43327,0.2317745,0.440992077,0.278338118,0
0.504104257,0.71362021,0.503510378,0.709938369,0.506785475,0.699544079,0.503114117,0.684766318,0.50176902,0.643630794,0.49755304,0.587182008,0.501818276,0.514287719,0.506480798,0.442300167,0.501868556,0.371665481,0.499583599,0.307506715,0.495358642,0.261156318,0.489558642,0.22685,0.494566121,0.197885313,0.492833739,0.180499603,0.489558642,0.182107972,0.489756261,0.203352678,0.496703739,0.23089615,0.500573739,0.271904916,0.510243739,0.334642468,0.512727339,0.408957972,0.514220798,0.47335429,0.505886919,0.531512238,0.505292016,0.593598556,0.513032016,0.639000794,0.513971876,0.679061401,0.516654117,0.710049163,0.514714117,0.731539373,0.512041876,0.746554687,0.505836639,0.757177552,0.494631876,0.745556131,0.490167997,0.716057992,0.477024257,0.673389436,0.459664537,0.618015566,0.446165841,0.564952721,0.442295841,0.505661507,0.443640938,0.441088035,0.445175701,0.375853328,0.446520798,0.318745356,0.446520798,0.272268202,0.443047059,0.238733912,0.438038556,0.219088599,0.438632435,0.207094916,0.433813599,0.211775313,0.43327,0.214442635,0.434656401,0.236094037,0
0.73501,0.60648,0.73501,0.6088,0.73501,0.6088,0.73501,0.60648,0.73694,0.59491,0.73694,0.57176,0.73114,0.55324,0.7234,0.53241,0.72147,0.49306,0.71567,0.43519,0.70793,0.37037,0.70406,0.3125,0.70406,0.26389,0.69826,0.22222,0.69632,0.19907,0.69826,0.21296,0.69826,0.26157,0.69632,0.31944,0.70019,0.37269,0.706,0.43287,0.70793,0.48148,0.71373,0.52546,0.72147,0.55556,0.7234,0.58102,0.70986,0.6088,0.706,0.625,0.70793,0.62731,0.71373,0.61806,0.72534,0.59491,0.73308,0.56713,0.72921,0.53935,0.72534,0.49537,0.7176,0.44444,0.70986,0.38657,0.70019,0.33102,0.69052,0.27546,0.68472,0.22454,0.67505,0.18287,0.66731,0.16667,0.66925,0.18519,0.67698,0.23611,0.68472,0.30093,0.69439,0.37037,0.70406,0.44676,0.7118,0.50926,0
0.59961,0.72685,0.60155,0.72917,0.59768,0.72917,0.60348,0.71065,0.60928,0.66898,0.59381,0.62037,0.59188,0.55556,0.59574,0.50926,0.59381,0.42824,0.60155,0.35417,0.60348,0.27778,0.59961,0.21296,0.58994,0.18981,0.58414,0.22454,0.58994,0.29167,0.58414,0.35648,0.58221,0.41898,0.58027,0.48148,0.58801,0.53241,0.59574,0.56019,0.60542,0.58796,0.62282,0.62269,0.62863,0.65509,0.62669,0.67824,0.62669,0.68287,0.6325,0.65972,0.62282,0.63426,0.61509,0.62731,0.61702,0.55093,0.62282,0.4838,0.62089,0.41898,0.60928,0.34722,0.59381,0.28704,0.58607,0.24074,0.5648,0.19907,0.55126,0.19213,0.54739,0.21528,0.54545,0.27546,0.53578,0.33102,0.54545,0.38426,0.5648,0.44444,0.58221,0.50231,0.59188,0.5625,0.58994,0.60417,0.59381,0.61343,0
0.68085,0.73843,0.68279,0.73843,0.68085,0.73843,0.68472,0.73611,0.68859,0.72685,0.70019,0.7037,0.71373,0.66898,0.70793,0.61343,0.67311,0.54398,0.66151,0.5,0.66538,0.4375,0.65957,0.375,0.63443,0.29861,0.62669,0.22222,0.60928,0.18519,0.59574,0.17593,0.60735,0.20833,0.61122,0.29398,0.62476,0.38657,0.64797,0.47222,0.65184,0.51389,0.67118,0.56481,0.67505,0.59954,0.67311,0.63657,0.66538,0.67824,0.66151,0.69907,0.65764,0.6875,0.66538,0.62269,0.64023,0.5787,0.64217,0.50231,0.64023,0.40509,0.63636,0.31944,0.63443,0.26389,0.63443,0.21991,0.62282,0.18287,0.61122,0.1875,0.61315,0.24537,0.60928,0.31481,0.61509,0.39583,0.61122,0.46296,0.61122,0.51852,0.62476,0.56713,0.64603,0.59028,0.66538,0.62037,0.66925,0.64583,0
0.61702,0.75,0.62089,0.74537,0.61896,0.74769,0.61702,0.75,0.61509,0.75,0.61509,0.7338,0.62282,0.68287,0.61702,0.61343,0.60928,0.53704,0.59381,0.4537,0.58607,0.36574,0.59768,0.2662,0.61315,0.17824,0.62282,0.15046,0.61509,0.20139,0.60542,0.25463,0.59574,0.30556,0.60155,0.34954,0.60542,0.3912,0.60348,0.43519,0.59961,0.48611,0.60348,0.53241,0.60348,0.56481,0.61509,0.60185,0.62863,0.64815,0.6499,0.67593,0.65764,0.69907,0.65184,0.67824,0.6325,0.63657,0.62476,0.58102,0.61509,0.52083,0.60542,0.46759,0.59381,0.41204,0.58221,0.34722,0.5706,0.28704,0.56867,0.22685,0.55899,0.19907,0.55319,0.23611,0.54352,0.31019,0.54932,0.36574,0.5706,0.41898,0.58027,0.46065,0.57834,0.50463,0.58221,0.55556,0.58801,0.58102,0
0.58607,0.74537,0.58607,0.74537,0.58414,0.74306,0.58414,0.74306,0.58414,0.74306,0.58414,0.74537,0.58414,0.74537,0.57834,0.72454,0.57834,0.65972,0.58221,0.5787,0.5764,0.4838,0.56673,0.3912,0.55899,0.30093,0.55126,0.20602,0.54352,0.17361,0.53578,0.18519,0.54352,0.25463,0.55126,0.35417,0.56286,0.44676,0.57253,0.53241,0.5764,0.59722,0.57834,0.64583,0.58607,0.69213,0.59381,0.71991,0.60542,0.73843,0.60735,0.7338,0.59574,0.71991,0.59381,0.67593,0.59768,0.61806,0.59768,0.55324,0.59574,0.47222,0.58414,0.40278,0.56867,0.34028,0.54739,0.27778,0.53191,0.25,0.53191,0.25231,0.53772,0.28009,0.53965,0.3588,0.54739,0.43519,0.56867,0.50926,0.5764,0.58102,0.5764,0.63426,0.58994,0.68056,0.60735,0.71528,0.61509,0.75926,0
0.60155,0.77315,0.59768,0.77315,0.59961,0.77315,0.59381,0.77083,0.58801,0.75,0.59188,0.7037,0.58607,0.63426,0.58994,0.55556,0.59574,0.46528,0.60348,0.37037,0.60348,0.28472,0.59574,0.20602,0.58994,0.17593,0.58607,0.17824,0.58607,0.21528,0.58801,0.29398,0.59768,0.37731,0.61122,0.43981,0.62089,0.50231,0.61896,0.55787,0.61702,0.60648,0.61702,0.65046,0.61509,0.69444,0.64217,0.72685,0.6499,0.74074,0.6499,0.7338,0.61896,0.7037,0.62476,0.64815,0.62863,0.59028,0.6325,0.52546,0.63636,0.4537,0.6383,0.37963,0.64023,0.30093,0.6325,0.22917,0.62476,0.16435,0.62282,0.15046,0.62282,0.15741,0.62282,0.21759,0.6325,0.30556,0.64217,0.39815,0.6383,0.47917,0.6325,0.52778,0.6383,0.57407,0.6383,0.63194,0.6383,0.6875,0
0.598206279,0.74718554,0.599723804,0.74537,0.597793804,0.74487554,0.597033081,0.74578135,0.596276279,0.74578135,0.596276279,0.74083311,0.599307408,0.720862166,0.593507408,0.680970953,0.590472358,0.611614063,0.586758654,0.529684332,0.580191852,0.437505682,0.578866279,0.342184332,0.580227509,0.252820142,0.579320489,0.184233516,0.571584411,0.184503242,0.563087609,0.212419184,0.563996785,0.274600944,0.570979983,0.35235446,0.579548855,0.424973516,0.584666279,0.494287574,0.585501229,0.553650953,0.588198031,0.601355144,0.592896902,0.642204601,0.602154427,0.673615682,0.614521229,0.703028924,0.624034933,0.711107706,0.620012559,0.711738108,0.616565034,0.67683581,0.611333804,0.62531824,0.608298754,0.564133242,0.603327625,0.491281213,0.592484427,0.428193643,0.578528031,0.368418915,0.561043804,0.305009184,0.547081329,0.264524323,0.546324528,0.242326489,0.546060506,0.248320005,0.544959377,0.310690142,0.545872475,0.386174332,0.561082375,0.452982171,0.574125673,0.51748001,0.577917525,0.566183119,0.585391346,0.611573389,0.597491969,0.65264974,0.604471246,0.689367579,0
0.616406139,0.750918609,0.619969011,0.74647233,0.618192178,0.748700271,0.616099011,0.750826549,0.614015446,0.75,0.614169011,0.73260561,0.621361734,0.68094112,0.615945446,0.611133677,0.608742723,0.534192512,0.594193713,0.450393406,0.586760841,0.362525068,0.597603019,0.263812014,0.612229011,0.178148338,0.621361734,0.15156233,0.613938466,0.201941165,0.604729159,0.256191436,0.595816981,0.308407092,0.601933713,0.353121979,0.606033861,0.395608925,0.604094258,0.440058031,0.600300841,0.490886368,0.604017277,0.537094309,0.603940693,0.569953812,0.616164554,0.60681009,0.629474009,0.651824038,0.6499,0.678226323,0.65610515,0.699253722,0.650765446,0.677046007,0.632346436,0.63473318,0.625067129,0.578815339,0.615934009,0.518166233,0.606724702,0.464099684,0.595651979,0.407631075,0.584205543,0.342535691,0.572749108,0.282171573,0.570818711,0.22381879,0.56152282,0.197416901,0.555952968,0.235375113,0.54705079,0.310006278,0.553004355,0.367026052,0.573286385,0.421368382,0.582342524,0.463313767,0.580719256,0.507385429,0.584435692,0.558590813,0.590005543,0.585245203,0
0.60432121,0.74810031,0.606603348,0.74537,0.604673348,0.74579031,0.603529331,0.747152517,0.60239121,0.747152517,0.60239121,0.738547173,0.60694959,0.70851376,0.60114959,0.659018451,0.596585313,0.587375624,0.589050518,0.504987521,0.582102397,0.414180038,0.58498121,0.317487521,0.590928143,0.228579727,0.59345892,0.173256277,0.585724817,0.189991861,0.576846696,0.226138756,0.574314125,0.284663413,0.580916005,0.35143969,0.587957625,0.413996277,0.59078121,0.475079382,0.590086933,0.531698451,0.593165054,0.578946245,0.596336674,0.617049417,0.606358812,0.650290038,0.619106933,0.685191899,0.632441728,0.699674071,0.63224242,0.707620655,0.628030281,0.677292207,0.618213348,0.628975344,0.613649072,0.569621861,0.607150692,0.500885309,0.596688812,0.440998446,0.583495054,0.38259686,0.567923348,0.318728756,0.554725487,0.271842482,0.553587366,0.237296242,0.550262915,0.232312519,0.547634536,0.286449727,0.545107862,0.361477521,0.557259308,0.42462628,0.572979741,0.485465039,0.578682138,0.531882212,0.583099482,0.576814108,0.592524946,0.621093143,0.599120928,0.654151902,0
0.71196915,0.705771352,0.71294882,0.70634557,0.711488985,0.706917313,0.71392344,0.705171531,0.716835585,0.694193827,0.72652235,0.666459983,0.737666475,0.628873844,0.733782185,0.577333469,0.70901595,0.51476171,0.701722585,0.471353453,0.707030605,0.415729218,0.70409417,0.361248469,0.68661206,0.296892296,0.68078777,0.237689235,0.66768688,0.213836547,0.65654028,0.216607899,0.66384117,0.25302,0.66531777,0.328356352,0.673590805,0.407769039,0.689620605,0.48195943,0.69253275,0.519619804,0.70708595,0.56481,0.71143364,0.594381938,0.71093166,0.625112866,0.705114895,0.659907101,0.70268044,0.678445179,0.70072615,0.667446922,0.707030605,0.613522313,0.68523186,0.577554039,0.687169385,0.513769609,0.68714757,0.430298665,0.687106515,0.356682492,0.68852777,0.30571386,0.69092117,0.264025782,0.684578135,0.228131743,0.677764935,0.225314235,0.681610645,0.263702899,0.679656355,0.311946335,0.684506025,0.370621335,0.680636025,0.42514824,0.678242625,0.474404218,0.685080115,0.521868257,0.69773437,0.550173844,0.71038186,0.582555765,0.711378295,0.608589983,0
0.733537121,0.595898123,0.733537121,0.597628971,0.733537121,0.597628971,0.733044468,0.596487274,0.734484354,0.587266263,0.734484354,0.571170848,0.729667121,0.559705433,0.722909887,0.550043923,0.720979887,0.515983592,0.719108412,0.447534254,0.715296937,0.365080331,0.713392469,0.287222341,0.712409703,0.220390028,0.706609703,0.170491202,0.70417959,0.153220023,0.705626937,0.174751474,0.705626937,0.226302154,0.70417959,0.292399964,0.707559476,0.359756594,0.712384171,0.434632377,0.71578959,0.499116462,0.722082243,0.554851564,0.731785235,0.585538177,0.735680768,0.608646648,0.723123534,0.627023075,0.716315235,0.629703057,0.713824057,0.603797256,0.715205419,0.568680445,0.722884354,0.526720758,0.727676056,0.480131071,0.726261702,0.433541384,0.725830113,0.380154509,0.721038412,0.331576799,0.714773831,0.288402582,0.708542243,0.254601171,0.700345122,0.227258241,0.697490881,0.209844218,0.69076664,0.203444603,0.685974938,0.215460403,0.690370584,0.25279009,0.696627705,0.314881119,0.702894825,0.37969858,0.716003237,0.445613827,0.730584528,0.510832798,0.73537623,0.555109723,0
0.59439931,0.725204401,0.596266721,0.727437593,0.592613739,0.727437593,0.598051917,0.709350882,0.603273076,0.667334401,0.588237113,0.618118245,0.586090095,0.55296139,0.589443843,0.505881994,0.587006843,0.425641764,0.594095413,0.352437593,0.595808394,0.277519952,0.592155787,0.214172685,0.582847609,0.191629214,0.577192039,0.225839118,0.582630216,0.292189722,0.577047235,0.357086529,0.575334254,0.420105877,0.573684235,0.482865925,0.58164088,0.534142033,0.589516058,0.56304791,0.599195683,0.591338006,0.616523843,0.625894391,0.62226088,0.657515369,0.620610861,0.679972407,0.620610861,0.684255925,0.625696843,0.661105925,0.616161646,0.63426,0.60857645,0.624885005,0.610072039,0.548071716,0.615220983,0.480335187,0.613001376,0.41534232,0.601463965,0.344448523,0.586210983,0.28522116,0.578688002,0.239873797,0.558141646,0.199416481,0.54489088,0.192736155,0.541165683,0.215539674,0.539443076,0.274680604,0.530279702,0.330500278,0.539877487,0.384866155,0.558865291,0.446259214,0.576130487,0.505081851,0.585583469,0.565878006,0.583643469,0.607201525,0.587368665,0.616201477,0
0.64127359,0.723541647,0.638555473,0.724232182,0.63991102,0.724232182,0.635837356,0.721912182,0.632338145,0.703838367,0.635056262,0.664428829,0.629249239,0.61014487,0.62966359,0.548669538,0.633162801,0.473548555,0.636872699,0.389663295,0.634568933,0.310213223,0.627980816,0.237713151,0.623907152,0.202110781,0.619462699,0.19133039,0.618885269,0.210455188,0.620825269,0.26986487,0.62761705,0.342860665,0.636549518,0.403982572,0.644493182,0.463729364,0.644866948,0.52066448,0.644078831,0.56927448,0.645805167,0.61325448,0.646753386,0.653103179,0.666347635,0.683444552,0.667746744,0.701468829,0.666597838,0.701416315,0.645441401,0.680962962,0.651241401,0.639193887,0.657415167,0.591658092,0.66243705,0.537862832,0.663996261,0.479193223,0.664206948,0.414079335,0.663258729,0.343644914,0.655525752,0.276019191,0.647211299,0.213958353,0.64297051,0.18766552,0.641244174,0.177390853,0.638365955,0.207255795,0.642860993,0.264220202,0.650230204,0.334763699,0.649812876,0.40682461,0.648042978,0.460259422,0.654994861,0.513439884,0.65787308,0.576822254,0.660176846,0.634447904,0
0.694614644,0.65692728,0.693443282,0.658545068,0.694027449,0.658545068,0.692271919,0.656225068,0.691862221,0.641852273,0.693033584,0.611695286,0.687230557,0.577762941,0.683004644,0.539416987,0.683414342,0.484651616,0.681712597,0.415570436,0.676315322,0.344445661,0.67127396,0.280270886,0.669518429,0.237266476,0.664302597,0.208908238,0.662949792,0.203976404,0.664889792,0.237482941,0.667816684,0.296601908,0.670562134,0.355873306,0.676187664,0.411923074,0.679654939,0.470704703,0.680413577,0.519314703,0.684458047,0.563294703,0.689271154,0.597595869,0.698813496,0.625159478,0.69171145,0.648735286,0.689019785,0.657931326,0.681000772,0.650431544,0.686800772,0.62716757,0.696068047,0.593508603,0.702636684,0.554517423,0.701106382,0.513425661,0.698994939,0.460338092,0.694181832,0.401002734,0.686444859,0.338928542,0.677359027,0.28057272,0.670028725,0.237625297,0.665984255,0.204221251,0.659241148,0.193378967,0.656773792,0.208708895,0.66105349,0.249648227,0.665272429,0.309678824,0.668914174,0.369592419,0.677412812,0.432025432,0.684155919,0.502809843,0.689553195,0.56320926,0
0.693318514,0.708052961,0.694811895,0.708587063,0.693318514,0.708587063,0.696297577,0.706267063,0.699720957,0.696475263,0.708650449,0.673325263,0.717738066,0.642334767,0.711491446,0.594777876,0.68424326,0.532257387,0.673978514,0.485079682,0.675175703,0.422045581,0.669812323,0.360611482,0.65045996,0.290616891,0.64316658,0.22222,0.629318026,0.188385402,0.619341774,0.184454909,0.628278963,0.220586715,0.630811406,0.299841307,0.642125215,0.383374598,0.661329451,0.463160989,0.664752832,0.50642869,0.680975703,0.555750989,0.68573664,0.589415088,0.684687577,0.623781485,0.67562002,0.662253781,0.671752323,0.68201788,0.669217577,0.673643282,0.676510957,0.621624099,0.659823708,0.582431806,0.663098963,0.51723262,0.660714645,0.435998839,0.656844645,0.359941951,0.653577089,0.305455551,0.651795215,0.258277846,0.640631834,0.216976543,0.629476152,0.207749825,0.62962658,0.240574595,0.624421325,0.284435263,0.627111895,0.343073636,0.624579451,0.399012822,0.626359023,0.453504618,0.638563769,0.505846424,0.65716326,0.539653136,0.674284766,0.58040215,0.679045703,0.614389362,0
0.725301957,0.630131704,0.725649697,0.63203585,0.725301957,0.63203585,0.725995645,0.62971585,0.728273385,0.618559912,0.730352655,0.595409912,0.728019301,0.573986103,0.720627042,0.54693263,0.712801592,0.502187281,0.705961957,0.446807029,0.70030302,0.382402883,0.69608528,0.323702967,0.691578998,0.270113472,0.685431258,0.22222,0.6807183,0.196582045,0.679883549,0.206322466,0.681964612,0.252026864,0.68106604,0.314876359,0.686669363,0.375177955,0.695598269,0.439923388,0.697876009,0.487289411,0.70610302,0.532513388,0.713149332,0.563443304,0.714385645,0.590977197,0.701887072,0.621246945,0.69802528,0.63827686,0.698915645,0.638098905,0.705063385,0.618889916,0.710084247,0.592004398,0.716784612,0.555511179,0.71326056,0.515284234,0.70939056,0.463834992,0.702691988,0.412076869,0.696339363,0.356696616,0.686321623,0.304464487,0.676305675,0.259693392,0.671891258,0.228273725,0.663260894,0.206519912,0.657949697,0.207746351,0.658848269,0.234979571,0.665192686,0.286731279,0.673972321,0.348645678,0.685721592,0.409788312,0.697126708,0.477879154,0.70417302,0.533739828,0
0.700061598,0.669457342,0.70123091,0.669457342,0.700061598,0.669457342,0.701623505,0.668980639,0.703956101,0.662477638,0.71094786,0.650363581,0.718342214,0.633115171,0.71330893,0.608829704,0.691554882,0.559612266,0.688404649,0.493564353,0.693808081,0.40255682,0.691843579,0.310627638,0.675153345,0.21676724,0.668184033,0.141297299,0.656152963,0.118977917,0.647991893,0.130868552,0.654989679,0.174308468,0.657322275,0.261793819,0.666254033,0.360823439,0.681010295,0.459344733,0.686417699,0.528604591,0.701149458,0.595156857,0.709627699,0.628965209,0.712299913,0.657720238,0.703799224,0.679161648,0.695320983,0.677002087,0.686838769,0.626806286,0.686895719,0.543603048,0.670199458,0.478466782,0.669831365,0.391962488,0.670966174,0.292903164,0.672475104,0.209091296,0.672849224,0.159056487,0.672082508,0.132548077,0.666622127,0.122177478,0.658092963,0.147038054,0.661560368,0.214105467,0.659994488,0.29458141,0.6650338,0.381119382,0.667313418,0.458363677,0.668080134,0.529555943,0.677011893,0.58460159,0.699052582,0.620626857,0.722240134,0.651634533,0.723035325,0.66330159,0
0.609232511,0.739645011,0.612239223,0.738123744,0.609441461,0.739406009,0.610963561,0.732398755,0.612491188,0.713759774,0.605571461,0.683062789,0.608980546,0.625924269,0.607501461,0.566834785,0.602360273,0.488373787,0.5972721,0.409180256,0.593857489,0.326395514,0.598543289,0.242385761,0.602768173,0.183415258,0.605518446,0.183595966,0.603840411,0.241772222,0.595901461,0.30018748,0.589688034,0.356292738,0.592031461,0.408556729,0.597632511,0.454363198,0.6000179,0.491102469,0.602208812,0.53166748,0.612130777,0.572792222,0.614729589,0.605192222,0.620278677,0.636019228,0.627762238,0.663680247,0.642116984,0.668679271,0.642065023,0.670080503,0.635401734,0.655459024,0.6255758,0.598263249,0.623892238,0.537533518,0.617684339,0.47527252,0.607146577,0.413748529,0.59381,0.356127531,0.583936577,0.299591522,0.568005661,0.247691041,0.560882511,0.211319753,0.553801323,0.206320729,0.5497279,0.253711245,0.5400579,0.319507254,0.54758895,0.374023991,0.568005661,0.430368252,0.581137762,0.479284508,0.584396439,0.530515237,0.585667627,0.577303241,0.590604339,0.595516985,0
0.633159325,0.759310457,0.631605216,0.759310457,0.631992618,0.759310457,0.630047122,0.756990457,0.628101626,0.740772309,0.635052837,0.7037,0.636955832,0.648099543,0.636971327,0.578627234,0.626580019,0.496650162,0.626611011,0.422041082,0.628153609,0.345618773,0.621182916,0.273376163,0.607673908,0.224830782,0.602261309,0.195770619,0.595321607,0.203285995,0.591091212,0.246924756,0.601534504,0.309953837,0.61122,0.381681527,0.622432599,0.456175532,0.630523512,0.523729537,0.630899404,0.569573223,0.638608412,0.616319537,0.638990317,0.656612447,0.654502819,0.690863999,0.656070395,0.715827228,0.654527797,0.719956471,0.634378016,0.69724261,0.640951309,0.638001533,0.63325381,0.585664162,0.636354504,0.516232309,0.637902599,0.434323842,0.637526708,0.355638004,0.637918095,0.286165695,0.633269306,0.225478924,0.623986708,0.171732153,0.61819619,0.165224305,0.618965496,0.192471239,0.617422897,0.256342315,0.625560298,0.341542015,0.629833195,0.423983548,0.627505794,0.494855081,0.629414802,0.543465081,0.641381212,0.580531377,0.649094206,0.627328148,0.650636805,0.670890157,0
0.586188485,0.745207937,0.586205461,0.745228239,0.584258485,0.742938453,0.584309239,0.74277639,0.584359993,0.742411748,0.584224619,0.744276161,0.58420773,0.743709028,0.578492262,0.722656148,0.578475373,0.657694386,0.582379239,0.576735203,0.576636969,0.481997179,0.567017723,0.389640274,0.559260834,0.299957621,0.551547723,0.206182063,0.543926208,0.174643109,0.536203184,0.186688909,0.543858565,0.256068179,0.551513858,0.355284053,0.56308008,0.447509498,0.572733104,0.532653095,0.576653946,0.597138968,0.578729232,0.645627509,0.58644243,0.691805874,0.594097723,0.719545358,0.605606128,0.737943811,0.60757008,0.733151748,0.595976969,0.719160502,0.593996215,0.675504541,0.597849239,0.617472565,0.597899993,0.552632351,0.59596008,0.471754112,0.584359993,0.402293811,0.568889993,0.339814112,0.547728477,0.277455874,0.532197811,0.249554326,0.532079326,0.251783382,0.537804619,0.279522867,0.539700754,0.358070716,0.547288404,0.434278439,0.568466809,0.508166161,0.576298492,0.579824828,0.576450842,0.633105344,0.589956976,0.679526891,0.60719765,0.714307709,0.614903785,0.757983884,0
